date,ICLN,PBW,QCLN
2013-03-20,0.007245,0.004494,0.020833
2013-03-21,0.014687,-0.008949,-0.016761
2013-03-22,0.013477,-0.009029,-0.005411
2013-03-25,-0.038564,-0.008702,0.001835
2013-03-26,0.013292,-0.000414,-0.003373
2013-03-27,0.005992,-0.006896,0.002447
2013-03-28,-0.001357,0.006944,0.007568
2013-04-01,0.0,-0.018391,-0.010889
2013-04-02,-0.012228,-0.004684,-0.015707
2013-04-03,-0.006878,-0.017647,-0.024977
2013-04-04,0.00831,0.007186,0.014222
2013-04-05,-0.008242,-0.001189,-0.003733
2013-04-08,0.013851,0.011905,0.015962
2013-04-09,0.04918,0.042353,0.040536
2013-04-10,0.010938,0.006772,0.005995
2013-04-11,0.009789,0.008969,0.012705
2013-04-12,0.038265,-0.006667,-0.006975
2013-04-15,-0.001229,-0.051454,-0.034566
2013-04-16,0.00738,0.023585,0.023972
2013-04-17,-0.029182,-0.02765,-0.031075
2013-04-18,-0.018991,-0.00237,-0.013749
2013-04-19,0.032051,0.019002,0.007435
2013-04-22,0.0,0.016317,0.02583
2013-04-23,0.010186,0.027523,0.030612
2013-04-24,0.013281,0.022321,0.015671
2013-04-25,0.004854,0.017467,0.012027
2013-04-26,-0.00471,0.004292,-0.005942
2013-04-29,0.022934,0.020299,0.017933
2013-04-30,0.008304,0.003141,0.005034
2013-05-01,0.002341,-0.022965,-0.020033
2013-05-02,1.2e-05,0.025641,0.025554
2013-05-03,0.005868,0.004167,0.015789
2013-05-06,0.006266,0.012448,0.020123
2013-05-07,0.003061,-0.016393,-0.016527
2013-05-08,0.019526,0.004167,0.002445
2013-05-09,-0.008958,0.014523,0.035772
2013-05-10,0.008021,0.035787,0.028925
2013-05-13,0.001578,0.024679,0.025365
2013-05-14,0.026292,0.003854,-0.000818
2013-05-15,0.003754,0.009597,0.014892
2013-05-16,-0.003168,0.0,0.004402
2013-05-17,0.004293,0.028517,0.016801
2013-05-20,0.023066,0.042514,0.018678
2013-05-21,0.010526,0.001773,0.0
2013-05-22,-0.043357,-0.038938,-0.033216
2013-05-23,-0.021122,0.003683,0.011015
2013-05-24,0.024223,0.009174,0.012309
2013-05-28,-0.007026,0.016364,0.034168
2013-05-29,0.021205,-0.010733,-0.009649
2013-05-30,0.008743,0.012658,0.019492
2013-05-31,-0.024919,-0.025,-0.020485
2013-06-03,0.003333,-0.001832,-0.019512
2013-06-04,-0.00443,-0.012844,0.004975
2013-06-05,-0.020022,-0.022305,-0.015276
2013-06-06,-0.00454,0.016996,0.007613
2013-06-07,0.009692,0.003851,0.016892
2013-06-10,0.016375,0.022346,0.012827
2013-06-11,-0.0234,-0.027322,-0.035294
2013-06-12,-0.003971,-0.018727,-0.015782
2013-06-13,0.023474,0.017176,0.016035
2013-06-14,-0.01673,-0.005628,-0.002152
2013-06-17,0.030635,0.011321,0.007908
2013-06-18,0.012225,0.01306,0.019971
2013-06-19,-0.02621,-0.009208,-0.006301
2013-06-20,-0.034648,-0.040892,-0.036517
2013-06-21,0.002315,0.003318,-0.002418
2013-06-24,-0.033487,-0.023438,-0.021292
2013-06-25,0.013249,0.022,0.018012
2013-06-26,0.022185,0.021526,0.023567
2013-06-27,0.026838,0.02682,0.016134
2013-06-28,-0.006705,0.005597,0.000871
2013-07-01,0.003318,0.016698,0.01934
2013-07-02,0.0,-0.010949,0.001368
2013-07-03,-0.010262,-0.001845,0.001443
2013-07-05,0.004608,0.031423,0.031164
2013-07-08,0.016055,0.005376,-0.012089
2013-07-09,0.006772,-0.005348,0.003399
2013-07-10,-0.001962,0.005376,0.006775
2013-07-11,0.023308,0.02139,0.020188
2013-07-12,-0.001098,0.0,0.011873
2013-07-15,0.018681,0.029668,0.018905
2013-07-16,0.003236,-0.008475,-0.015592
2013-07-17,0.00215,0.006838,0.011289
2013-07-18,0.001931,-0.003396,-0.010257
2013-07-19,0.0077,-0.001704,-0.001325
2013-07-22,0.005324,0.013652,0.014304
2013-07-23,-0.001057,0.0,-0.001365
2013-07-24,0.002328,-0.021044,-0.016606
2013-07-25,-0.002323,0.012898,0.010509
2013-07-26,-0.007407,-0.006791,-0.001996
2013-07-29,-0.008529,0.001709,0.000641
2013-07-30,0.004312,0.001706,0.014812
2013-07-31,-0.002152,0.008518,0.008987
2013-08-01,0.022532,-0.013514,-0.001895
2013-08-02,0.008395,0.0,-0.014247
2013-08-05,0.007284,0.018836,0.015737
2013-08-06,-0.006157,-0.011765,-0.012642
2013-08-07,-0.029146,-0.039116,-0.041613
2013-08-08,0.012741,0.017699,0.025384
2013-08-09,0.003912,-0.001739,6.5e-05
2013-08-12,0.008846,0.008711,0.007745
2013-08-13,0.0,-0.008636,-0.003394
2013-08-14,-0.005219,-0.022648,-0.031614
2013-08-15,-0.019937,-0.028521,-0.024782
2013-08-16,0.002527,0.005505,0.008929
2013-08-19,-0.027084,-0.025547,-0.014976
2013-08-20,0.0,0.022472,0.022115
2013-08-21,-0.008825,0.007326,-0.001352
2013-08-22,0.022194,0.021818,0.022343
2013-08-23,0.006349,0.014235,0.011258
2013-08-26,-0.021166,0.0,0.001958
2013-08-27,-0.026617,-0.036842,-0.031366
2013-08-28,0.002486,0.007286,0.010796
2013-08-29,0.002029,0.005425,0.009353
2013-08-30,0.00225,-0.010791,-0.009266
2013-09-03,0.025814,0.018182,0.009439
2013-09-04,-0.00523,0.021429,0.017763
2013-09-05,0.023955,0.017483,0.011046
2013-09-06,0.009688,-0.005155,-0.007712
2013-09-09,0.005298,0.018998,0.009067
2013-09-10,0.009524,0.015254,0.01733
2013-09-11,0.006289,-0.011686,-0.006309
2013-09-12,-0.013542,-0.018581,-0.010794
2013-09-13,0.006336,0.012048,0.003851
2013-09-16,0.009444,0.005102,0.002558
2013-09-17,-0.002692,0.0,0.002883
2013-09-18,0.02563,0.016921,0.011752
2013-09-19,-0.006098,0.009983,0.008359
2013-09-20,-0.01227,-0.000878,-0.001172
2013-09-23,0.010352,-0.006623,-0.011249
2013-09-24,0.001025,0.0075,0.003797
2013-09-25,0.003071,0.019024,0.011328
2013-09-26,0.019388,0.011364,0.004978
2013-09-27,0.013013,0.008026,0.004334
2013-09-30,0.011759,0.011146,0.004932
2013-10-01,0.012794,0.017323,0.027798
2013-10-02,0.008679,0.003096,-0.007945
2013-10-03,-0.000956,0.0,0.0
2013-10-04,0.01244,0.007716,0.014982
2013-10-07,-0.016068,-0.006126,-0.004683
2013-10-08,-0.000961,-0.021572,-0.023824
2013-10-09,0.003846,-0.022047,-0.014643
2013-10-10,0.018199,0.033816,0.029016
2013-10-11,0.0,0.024922,0.024394
2013-10-14,0.005644,0.003799,0.012688
2013-10-15,-0.00131,-0.005299,-0.00696
2013-10-16,0.014406,0.009132,0.016355
2013-10-17,0.015494,0.010558,0.001149
2013-10-18,0.014767,0.014925,0.018944
2013-10-21,-0.000896,-0.001471,0.000563
2013-10-22,0.008072,0.010309,0.009572
2013-10-23,-0.025801,-0.017493,-0.032348
2013-10-24,-0.004658,0.005935,0.009798
2013-10-25,-0.015873,-0.026549,-0.013699
2013-10-28,-0.009883,-0.021212,-0.012732
2013-10-29,0.007533,0.018576,0.016999
2013-10-30,-0.007477,-0.024316,-0.017867
2013-10-31,-0.002825,0.0,-0.000587
2013-11-01,0.002937,0.010903,0.017616
2013-11-04,0.021081,0.03698,0.035776
2013-11-05,-0.004149,0.008915,0.008914
2013-11-06,0.007417,-0.0162,-0.017118
2013-11-07,-0.034935,-0.046407,-0.046629
2013-11-08,0.013333,0.029827,0.028285
2013-11-11,0.00188,0.021341,0.016619
2013-11-12,-0.010882,-0.020896,-0.014092
2013-11-13,0.012898,0.021341,0.016009
2013-11-14,0.014045,-0.004478,0.000563
2013-11-15,0.00554,-0.001499,-0.002812
2013-11-18,0.0,-0.018018,-0.020869
2013-11-19,-0.02112,-0.025994,-0.02477
2013-11-20,-0.009381,-0.007849,-0.000591
2013-11-21,0.010133,0.017405,0.022459
2013-11-22,-0.002494,-0.006221,-0.009827
2013-11-25,-0.012161,-0.014085,-0.010508
2013-11-26,-0.001046,-0.003175,0.00531
2013-11-27,0.005619,0.011146,0.011737
2013-11-29,0.001989,0.00315,0.00116
2013-12-02,-0.010397,-0.007849,-0.005794
2013-12-03,-0.015282,-0.006329,0.011072
2013-12-04,0.003851,0.004777,0.004035
2013-12-05,-0.006735,-0.007924,-0.004018
2013-12-06,0.009708,-0.007987,-0.008069
2013-12-09,-0.013469,-0.022544,-0.012202
2013-12-10,0.003906,0.009885,0.007647
2013-12-11,-0.01822,-0.026101,-0.022183
2013-12-12,0.003696,-0.0067,-0.007164
2013-12-13,0.001974,0.008432,0.003608
2013-12-16,0.004926,0.013378,0.017376
2013-12-17,-0.005589,0.013201,0.013545
2013-12-18,0.00499,0.004886,0.00118
2013-12-19,0.01291,0.003241,0.009872
2013-12-20,-0.014706,0.007627,0.004025
2013-12-23,0.010468,0.001618,0.004009
2013-12-24,-0.007799,0.0,0.009087
2013-12-26,0.009051,0.008078,0.002306
2013-12-27,0.013072,0.009615,0.001686
2013-12-30,0.007757,0.015873,0.010079
2013-12-31,0.00578,-0.001563,-0.001059
2014-01-02,0.01341,0.023474,0.011451
2014-01-03,0.008034,0.012232,0.008541
2014-01-06,-0.00797,-0.004532,-0.009847
2014-01-07,0.015123,0.021244,0.019337
2014-01-08,-0.001862,0.0,0.010298
2014-01-09,0.001866,-0.011887,-0.004292
2014-01-10,0.0,0.009023,0.003772
2014-01-13,-0.013035,-0.029806,-0.033816
2014-01-14,0.009434,0.032258,0.041111
2014-01-15,0.01028,0.017857,0.015475
2014-01-16,0.006475,0.011696,0.015239
2014-01-17,0.001838,-0.014451,-0.011905
2014-01-21,-0.001835,0.005865,0.005762
2014-01-22,0.002757,0.010204,0.015625
2014-01-23,-0.018332,-0.024531,-0.019487
2014-01-24,-0.041083,-0.04142,-0.037134
2014-01-27,-0.00779,-0.009259,-0.006518
2014-01-28,0.023474,0.023365,0.024604
2014-01-29,-0.011429,-0.012177,-0.012273
2014-01-30,0.013579,0.015408,0.016207
2014-01-31,-0.00956,-0.003035,-0.002658
2014-02-03,-0.026145,-0.045662,-0.041653
2014-02-04,0.002034,0.00638,0.008688
2014-02-05,-0.00198,-0.011094,-0.01405
2014-02-06,0.018195,0.008013,0.012304
2014-02-07,0.025002,0.020668,0.028177
2014-02-10,0.00846,0.018692,0.014508
2014-02-11,0.002922,0.0,-0.003178
2014-02-12,0.003759,0.001529,0.005845
2014-02-13,0.001685,0.027481,0.017961
2014-02-14,0.004861,-0.005944,-0.001557
2014-02-18,0.007442,0.029895,0.026507
2014-02-19,-0.00831,-0.015965,-0.01519
2014-02-20,-0.000372,0.022124,0.02108
2014-02-21,0.006893,-0.01443,-0.008056
2014-02-24,0.024329,0.020498,0.019797
2014-02-25,-0.007496,0.004304,0.015928
2014-02-26,0.00182,0.018571,0.014209
2014-02-27,0.020708,0.028051,0.009179
2014-02-28,-0.005944,0.001364,-0.010053
2014-03-03,-0.002435,-0.006812,-0.007253
2014-03-04,0.036881,0.049383,0.037993
2014-03-05,-0.006664,0.015686,-0.004223
2014-03-06,0.015856,0.011583,0.004241
2014-03-07,-0.004288,0.002545,-0.004223
2014-03-10,-0.010457,-0.007614,-0.012253
2014-03-11,-0.00188,-0.030691,-0.015267
2014-03-12,-0.005843,0.006596,0.011144
2014-03-13,-0.019298,-0.017038,-0.018208
2014-03-14,-0.012522,-0.004,-0.00244
2014-03-17,0.012255,0.004016,0.011252
2014-03-18,0.00579,0.018667,0.023222
2014-03-19,0.008007,-0.006544,0.007092
2014-03-20,-0.004413,-0.001318,0.003286
2014-03-21,-0.013298,-0.012682,-0.012167
2014-03-24,-0.001905,-0.022758,-0.018475
2014-03-25,-0.009794,0.00137,0.004595
2014-03-26,-0.006364,-0.049248,-0.039423
2014-03-27,0.014456,-0.004317,-0.007507
2014-03-28,0.007395,0.011561,0.009077
2014-03-31,0.002686,0.011429,0.014993
2014-04-01,0.002857,0.028249,0.026588
2014-04-02,0.009615,0.006868,0.007674
2014-04-03,-0.016755,-0.0191,-0.015707
2014-04-04,-0.005381,-0.030598,-0.029981
2014-04-07,-0.011497,-0.040172,-0.031904
2014-04-08,-0.004789,0.022422,0.025747
2014-04-09,0.021082,0.02193,0.01757
2014-04-10,-0.031418,-0.038627,-0.040947
2014-04-11,-0.008341,-0.020833,-0.024177
2014-04-14,-0.009346,-0.00304,0.003163
2014-04-15,-0.004717,-0.006098,0.001051
2014-04-16,0.021801,0.026074,0.013123
2014-04-17,0.005566,-0.001495,0.0057
2014-04-21,-0.002768,0.020958,0.01391
2014-04-22,0.027752,0.026393,0.027439
2014-04-23,-0.005581,-0.012857,-0.016815
2014-04-24,-0.003892,0.004342,0.001006
2014-04-25,-0.018628,-0.023055,-0.028643
2014-04-28,-0.013889,-0.036873,-0.029488
2014-04-29,0.0,0.0,0.004264
2014-04-30,0.004507,0.009188,0.001062
2014-05-01,0.002056,0.0,-0.000223
2014-05-02,0.009328,-0.003035,-0.000838
2014-05-05,-0.000554,0.001522,0.000531
2014-05-06,-0.008692,-0.027356,-0.020159
2014-05-07,-0.011194,-0.023438,-0.022236
2014-05-08,-0.017547,-0.0336,-0.018234
2014-05-09,0.005569,0.014901,-0.000564
2014-05-12,0.031322,0.021207,0.024266
2014-05-13,-0.000926,-0.001597,0.001653
2014-05-14,0.00278,-0.024,-0.018702
2014-05-15,-0.023105,-0.013115,-0.015135
2014-05-16,-0.009461,-0.004983,-0.000569
2014-05-19,0.007679,0.011686,0.01139
2014-05-20,-0.007611,-0.019802,-0.014077
2014-05-21,0.025778,0.039899,0.018846
2014-05-22,0.012104,0.005342,0.012892
2014-05-23,0.01196,0.014493,0.013282
2014-05-27,0.008182,0.012698,0.011469
2014-05-28,-0.001803,0.014107,0.008099
2014-05-29,0.012647,0.010819,0.013926
2014-05-30,-0.005977,-0.013762,-0.013391
2014-06-02,0.004218,-0.015504,-0.007309
2014-06-03,-0.002681,-0.015748,-0.006473
2014-06-04,-0.007168,0.0096,0.0076
2014-06-05,0.013538,0.012678,0.011854
2014-06-06,0.006233,0.00313,-0.002662
2014-06-09,0.004425,0.0078,0.005873
2014-06-10,-0.004405,-0.001548,-0.003715
2014-06-11,0.000885,-0.00155,0.004795
2014-06-12,0.001777,0.0,-0.00106
2014-06-13,0.015878,0.01087,0.014363
2014-06-16,0.002606,0.017665,0.023516
2014-06-17,0.017331,0.030943,0.034254
2014-06-18,0.015332,0.014641,0.004449
2014-06-19,-0.006292,-0.010101,-0.00689
2014-06-20,0.003799,0.008461,0.00446
2014-06-23,-0.005887,0.0,0.004933
2014-06-24,-0.013716,-0.023256,-0.02002
2014-06-25,0.010865,0.011905,0.013552
2014-06-26,0.007223,0.005882,0.003955
2014-06-27,0.006797,-0.002924,0.005917
2014-06-30,0.000844,0.010264,0.007353
2014-07-01,-0.002529,0.005806,0.006326
2014-07-02,-0.000845,-0.007215,-0.007737
2014-07-03,0.013528,-0.001454,0.002466
2014-07-07,-0.01586,-0.024745,-0.02385
2014-07-08,-0.032223,-0.023881,-0.019422
2014-07-09,0.006012,0.007645,0.008431
2014-07-10,-0.013408,-0.013657,-0.009871
2014-07-11,0.002234,0.001539,0.003016
2014-07-14,0.002643,0.010753,0.005107
2014-07-15,-0.002636,-0.004559,-0.009046
2014-07-16,0.002643,-0.006107,0.000474
2014-07-17,-0.014939,-0.023042,-0.019746
2014-07-18,0.018733,0.017296,0.02222
2014-07-21,0.000876,0.010819,0.007618
2014-07-22,0.012782,0.013762,0.008569
2014-07-23,-0.00571,-0.006033,-0.018991
2014-07-24,0.004353,-0.013657,-0.004075
2014-07-25,-0.002604,-0.004615,-0.011253
2014-07-28,0.005204,-0.001546,0.008288
2014-07-29,-0.008568,0.0,-0.002063
2014-07-30,0.00255,0.004644,0.010797
2014-07-31,-0.028646,-0.030817,-0.028993
2014-08-01,-0.008937,-0.014309,-0.007858
2014-08-04,0.013526,0.004839,0.006864
2014-08-05,-0.006228,0.001605,0.003146
2014-08-06,0.008944,0.011218,0.013069
2014-08-07,-0.002254,0.00317,0.007224
2014-08-08,0.007604,0.004739,0.000512
2014-08-11,0.015887,0.02044,0.019969
2014-08-12,-0.003475,-0.015408,-0.011546
2014-08-13,0.013514,0.015649,0.005079
2014-08-14,0.00043,0.016949,0.010611
2014-08-15,0.004299,0.0,0.0
2014-08-18,0.011122,0.018182,0.014
2014-08-19,0.005004,0.007441,0.00789
2014-08-20,0.000927,0.004431,0.014188
2014-08-21,-0.005051,-0.001471,-0.001447
2014-08-22,-0.003384,0.004418,0.005797
2014-08-25,0.011036,0.001466,0.003362
2014-08-26,-0.003359,0.001464,0.001436
2014-08-27,0.001685,-0.005848,-0.00239
2014-08-28,-0.009252,-0.008824,-0.004792
2014-08-29,0.0,0.013353,0.008185
2014-09-02,0.0,0.005857,0.005731
2014-09-03,0.008489,-0.001456,-0.002849
2014-09-04,0.003367,0.004373,0.005238
2014-09-05,0.005034,0.005806,0.0
2014-09-08,-0.000835,0.017316,0.006632
2014-09-09,-0.030075,-0.025532,-0.020706
2014-09-10,0.007752,0.014556,-0.000961
2014-09-11,-0.000855,0.002869,0.002405
2014-09-12,-0.003422,0.002861,-0.003359
2014-09-15,-0.021459,-0.03281,-0.034665
2014-09-16,-0.000877,-0.004425,0.00798
2014-09-17,0.002634,0.013333,0.006927
2014-09-18,-0.000876,-0.004386,0.001474
2014-09-19,-0.010517,-0.012198,-0.01472
2014-09-22,-0.009743,-0.028443,-0.028237
2014-09-23,-0.006181,0.003066,0.000277
2014-09-24,0.012519,0.00616,0.010267
2014-09-25,-0.019556,-0.021374,-0.017276
2014-09-26,0.010299,0.010921,0.007239
2014-09-29,-0.018271,0.0,-0.00154
2014-09-30,-0.006399,-0.023148,-0.018509
2014-10-01,-0.025759,-0.031596,-0.025144
2014-10-02,-0.007554,0.011419,0.003224
2014-10-03,0.012369,0.003226,0.007499
2014-10-06,-0.028205,-0.038585,-0.034024
2014-10-07,-0.007534,-0.020067,-0.020969
2014-10-08,0.010524,0.013652,0.018045
2014-10-09,-0.032122,-0.047138,-0.044727
2014-10-10,-0.019618,-0.033569,-0.045665
2014-10-13,-0.010173,-0.038391,-0.043004
2014-10-14,-0.002043,0.020913,0.014557
2014-10-15,0.005144,0.022346,0.01685
2014-10-16,-0.003071,0.027322,0.020435
2014-10-17,0.021561,0.0,0.001611
2014-10-20,0.00603,0.012411,0.021008
2014-10-21,0.018981,0.024518,0.026908
2014-10-22,-0.010784,-0.030769,-0.026775
2014-10-23,0.004955,0.015873,0.018906
2014-10-24,0.003945,0.001736,0.003383
2014-10-27,-0.024558,-0.017331,-0.012198
2014-10-28,0.030715,0.038801,0.032735
2014-10-29,-0.006351,-0.005093,-0.00564
2014-10-30,0.010816,0.001706,0.005105
2014-10-31,0.016537,0.028961,0.031038
2014-11-03,-0.001914,0.001656,0.000662
2014-11-04,-0.011505,-0.016529,-0.009961
2014-11-05,-0.009699,-0.013445,-0.008293
2014-11-06,-0.010049,-0.008518,-0.010022
2014-11-07,0.010131,0.005155,-0.007316
2014-11-10,-0.004878,0.0,0.007937
2014-11-11,-0.00063,-0.008547,-0.001462
2014-11-12,-0.009218,-0.008621,-0.005858
2014-11-13,-0.001988,-0.019131,-0.018697
2014-11-14,0.004482,0.0,0.007506
2014-11-17,-0.002895,-0.014184,-0.010315
2014-11-18,0.007379,0.028777,0.037638
2014-11-19,0.001974,-0.01049,-0.013951
2014-11-20,0.005911,0.015901,0.010187
2014-11-21,0.013712,0.005217,0.006162
2014-11-24,0.005072,0.00173,0.009465
2014-11-25,0.002644,-0.003454,-0.001649
2014-11-26,0.010547,0.0,0.007177
2014-11-28,-0.029222,-0.045061,-0.025233
2014-12-01,-0.030493,-0.041742,-0.031514
2014-12-02,0.009073,0.018939,0.009878
2014-12-03,0.004995,0.018587,0.016111
2014-12-04,-0.001978,-0.009124,-0.006795
2014-12-05,0.002978,0.007366,0.010832
2014-12-08,-0.016882,-0.036563,-0.033841
2014-12-09,-0.00303,0.017078,0.014011
2014-12-10,0.001013,-0.033582,-0.029937
2014-12-11,8.1e-05,-0.003861,-0.003561
2014-12-12,-0.016274,-0.01938,-0.014294
2014-12-15,-0.009259,-0.01581,-0.010876
2014-12-16,-0.000935,0.0,-0.006023
2014-12-17,-0.004262,0.032129,0.022045
2014-12-18,0.025052,0.015564,0.025857
2014-12-19,-0.005522,0.018588,0.007204
2014-12-22,0.005214,0.001901,0.004539
2014-12-23,0.003631,0.001898,0.005139
2014-12-24,0.002067,0.003788,0.005688
2014-12-26,0.005683,0.005641,0.007047
2014-12-29,-0.003087,-0.00561,-0.002911
2014-12-30,-0.004115,-0.011321,-0.01431
2014-12-31,0.0,0.005725,0.000581
2015-01-02,0.007231,-0.001897,0.003482
2015-01-05,-0.021539,-0.030418,-0.034124
2015-01-06,-0.002096,-0.021569,-0.021557
2015-01-07,0.009454,-0.002004,0.007962
2015-01-08,0.023934,0.022088,0.024887
2015-01-09,-0.003049,-0.00723,-0.001777
2015-01-12,-0.017329,-0.016465,-0.007116
2015-01-13,0.003112,0.008048,0.006569
2015-01-14,0.002099,-0.005988,-0.00788
2015-01-15,-0.013446,-0.030121,-0.029766
2015-01-16,0.008368,0.008282,0.010487
2015-01-20,-0.005187,-0.016427,-0.007326
2015-01-21,0.012513,0.004175,0.00984
2015-01-22,0.004119,0.014553,0.013398
2015-01-23,0.004103,0.006147,0.010216
2015-01-26,0.033708,0.022403,0.019631
2015-01-27,0.005287,0.0,-0.002602
2015-01-28,-0.020347,-0.025896,-0.021374
2015-01-29,0.007174,0.0082,0.006575
2015-01-30,-0.006276,-0.002049,-0.014252
2015-02-02,0.022556,0.022358,0.027108
2015-02-03,0.028431,0.037773,0.031085
2015-02-04,-0.004766,-0.009578,-0.010239
2015-02-05,0.008621,0.015474,0.011552
2015-02-06,-0.012346,-0.009524,-0.001767
2015-02-09,0.001923,0.007692,0.000575
2015-02-10,0.006718,0.001908,0.00967
2015-02-11,-0.003527,0.017143,0.000563
2015-02-12,0.01789,0.014981,0.011261
2015-02-13,0.004699,0.001845,0.005011
2015-02-17,-0.000935,-0.001842,0.003324
2015-02-18,-0.00412,0.001845,-0.001104
2015-02-19,-0.008556,-0.007366,-0.004981
2015-02-20,0.006174,0.007421,0.007783
2015-02-23,0.000933,0.005525,-0.005513
2015-02-24,0.003766,0.016484,0.027156
2015-02-25,0.020638,0.005423,-0.005758
2015-02-26,0.0,-0.007186,0.001997
2015-02-27,0.004586,-0.009025,-0.002709
2015-03-02,0.015563,0.014572,0.01358
2015-03-03,0.011712,-0.016158,-0.01179
2015-03-04,0.027943,0.001825,-0.002169
2015-03-05,0.046449,0.03643,0.021196
2015-03-06,-0.031457,-0.019332,-0.015434
2015-03-09,-0.011111,-0.003584,-0.003243
2015-03-10,-0.024201,-0.023381,-0.014642
2015-03-11,0.011072,0.003683,0.005504
2015-03-12,0.008322,0.009174,0.005479
2015-03-13,-0.015639,-0.001818,-0.002961
2015-03-16,0.012357,-0.007286,0.004766
2015-03-17,0.006103,0.016514,0.011303
2015-03-18,0.010399,0.01083,0.012799
2015-03-19,-0.005146,-0.001786,-0.000488
2015-03-20,0.017241,0.012689,0.007431
2015-03-23,0.00178,0.00708,0.004136
2015-03-24,0.009221,0.00703,0.002178
2015-03-25,-0.015926,-0.029668,-0.033115
2015-03-26,-0.011925,0.0,-0.00705
2015-03-27,0.002586,0.005396,0.008738
2015-03-30,0.022356,0.005367,0.009746
2015-03-31,-0.002633,-0.007117,-0.005362
2015-04-01,0.014445,0.005376,0.001617
2015-04-02,0.00665,0.008913,0.006254
2015-04-06,0.006606,0.014134,0.01036
2015-04-07,0.003281,-0.005226,-0.001053
2015-04-08,0.012265,-0.001751,-0.000212
2015-04-09,0.022617,0.008737,0.009223
2015-04-10,-0.004739,0.006992,0.007353
2015-04-13,0.003968,-0.001727,-0.004171
2015-04-14,-0.003953,0.010381,-0.003665
2015-04-15,0.011905,0.018836,0.019779
2015-04-16,0.005482,0.006723,0.004823
2015-04-17,-0.016373,-0.023372,-0.017487
2015-04-20,-0.011102,0.008547,0.011535
2015-04-21,0.006415,-0.00678,0.004123
2015-04-22,0.014343,0.006826,0.005606
2015-04-23,0.010998,0.008475,0.004139
2015-04-24,-0.006216,-0.006723,-0.019847
2015-04-27,-0.001564,-0.00846,-0.000748
2015-04-28,0.019577,0.018771,0.009062
2015-04-29,-0.030722,-0.008543,-0.007209
2015-04-30,-0.010301,-0.028552,-0.020747
2015-05-01,0.008807,0.008696,0.006356
2015-05-04,0.004389,-0.001724,0.006842
2015-05-05,-0.008321,-0.017271,-0.016205
2015-05-06,-0.007928,-0.015817,-0.009129
2015-05-07,0.008795,0.0,0.017541
2015-05-08,0.018312,0.0125,0.018693
2015-05-11,-0.011728,0.008818,0.005691
2015-05-12,-0.002373,-0.001748,-0.005072
2015-05-13,0.011895,0.003503,0.004064
2015-05-14,0.003919,0.010471,0.009166
2015-05-15,0.004684,0.008636,0.004694
2015-05-18,-0.000777,-0.003425,0.00355
2015-05-19,-0.012442,-0.024055,-0.010602
2015-05-20,-0.025661,-0.001109,-0.000532
2015-05-21,-0.007605,0.00816,0.007165
2015-05-22,0.006515,-0.001748,0.004157
2015-05-26,-0.007281,-0.012259,-0.015272
2015-05-27,0.005705,0.003546,0.014327
2015-05-28,-0.025122,0.007067,0.0031
2015-05-29,0.009975,-0.010526,-0.010101
2015-06-01,-0.016461,0.003546,0.00102
2015-06-02,0.00251,0.0053,-0.002039
2015-06-03,0.002504,0.001757,0.001021
2015-06-04,-0.014155,-0.017544,-0.015944
2015-06-05,-0.005912,0.021429,0.009981
2015-06-08,-0.006797,-0.012238,-0.011217
2015-06-09,-0.012831,-0.00885,-0.008385
2015-06-10,0.015598,0.008929,0.009948
2015-06-11,0.000853,0.00885,0.003945
2015-06-12,-0.00341,0.0,-0.005479
2015-06-15,-0.011976,0.001754,0.006023
2015-06-16,0.005186,0.0,0.004026
2015-06-17,0.004315,-0.001751,0.004354
2015-06-18,0.010292,0.010176,0.010252
2015-06-19,-0.012733,-0.004359,-0.005319
2015-06-22,0.012038,0.006842,-0.00057
2015-06-23,0.007646,0.001917,0.005968
2015-06-24,-0.010458,-0.008696,-0.010568
2015-06-25,-0.010363,-0.003509,-0.00649
2015-06-26,-0.010681,-0.007042,-0.015996
2015-06-29,-0.030659,-0.04078,-0.03409
2015-06-30,0.011829,0.001848,0.002134
2015-07-01,-0.001799,-0.016605,-0.009708
2015-07-02,-0.000901,-0.005628,0.000547
2015-07-06,-0.041028,-0.032076,-0.016058
2015-07-07,-0.011754,-0.003899,0.006079
2015-07-08,-0.041865,-0.037573,-0.029797
2015-07-09,0.051639,0.0122,0.004361
2015-07-10,0.031162,0.016472,0.015519
2015-07-13,0.011905,0.017787,0.00912
2015-07-14,0.001719,0.005825,0.007743
2015-07-15,-0.027916,-0.023166,-0.016114
2015-07-16,0.021375,0.001937,0.001317
2015-07-17,-0.012739,-0.003905,-0.0039
2015-07-20,0.001843,-0.00396,0.001119
2015-07-21,0.00276,-0.003976,-0.012844
2015-07-22,-0.015587,-0.007984,-0.026038
2015-07-23,-0.005079,-0.012072,-0.003486
2015-07-24,-0.007091,-0.016293,-0.012262
2015-07-27,-0.017915,-0.008282,-0.008837
2015-07-28,0.012488,0.018789,0.016677
2015-07-29,0.021822,0.02459,0.016403
2015-07-30,-0.022284,-0.00602,0.001153
2015-07-31,-0.002849,-0.012053,-0.017847
2015-08-03,-0.001905,-0.010183,-0.018177
2015-08-04,-0.008588,-0.004115,-0.004185
2015-08-05,0.024062,0.014463,0.024593
2015-08-06,-0.015977,-0.01833,-0.044471
2015-08-07,-0.010506,-0.020747,-0.01635
