,De-risk Med (%),De-risk High (%),Avg Return Improve,Avg VaR Reduction,Avg CVaR Reduction,Avg MDD Reduction,Avg Sharpe Improve,Avg Vol Reduction,Years Used,run_id
177,50,50,-53.18592164579644,21.283550837422577,21.6146002990362,17.346416910390698,-1033.068219327405,24.09806408702022,7,177
178,50,50,-8.409893690024788,33.45040342932247,29.84948646752535,32.7658886924644,-279.20635455795053,29.338519453210075,7,178
179,50,50,59.01923019009827,37.334817773748945,37.72211632818817,36.1291880272383,1816.070018772809,34.41078017757652,7,179
180,50,50,-59.06458399647091,28.355675554953685,24.804919464606336,26.44665837514622,-3088.1704617503087,30.9940229510811,7,180
181,50,50,17.46357950923468,27.648330298705137,22.76921486425955,16.544496850039955,-139.91165301235395,24.849120323279386,7,181
182,50,50,47.795169074816485,33.24321401088765,29.232206698118727,29.437805210724804,66.65481587257497,29.17341896323509,7,182
183,50,50,-52.285792002368545,31.15789175074084,26.12862759102513,27.128242925111543,1379.8809817019041,25.650416440394288,7,183
184,50,50,27.474883233844405,33.417170794025665,31.345322622991734,21.643981698210446,2923.501347663029,33.81977423307506,7,184
185,50,50,31.916835915761194,32.78281435558605,30.411658983042155,28.730683792378294,-307.3505790710066,30.09826318006868,7,185
186,50,50,-101.04724516880633,35.51100025161908,32.95098849189885,26.49852996438425,-1137.5093254415845,31.12371627795276,7,186
187,50,50,-15.622197205831226,29.278370194795734,25.38876383744,17.596301847753573,-1342.3429236992777,27.30343271669981,7,187
188,50,50,11.204463532480556,32.32549501118658,24.32741457824998,21.50513130233219,1465.810252354304,28.79126517125207,7,188
189,50,50,-5.834301477529983,34.70212200803583,28.523575566010084,25.89325970676043,1915.9433667951196,31.744458545584376,7,189
190,50,50,-144.10734283493954,25.449971715756586,22.796070924761324,21.022930723348843,-2713.4676364691286,28.532567073520546,7,190
191,50,50,76.06437878546826,39.96965535713736,27.38500838838505,21.681151364639142,184.52267771013152,30.307808524418277,7,191
192,50,50,-62.01161025006484,26.600100082519436,20.585910724464387,20.918355470937865,400.8591850153261,29.615132103028845,7,192
193,50,50,8.120943174561704,37.76899275973111,37.64309791512501,35.4368790891812,-1576.6291201630277,33.71538358051658,7,193
194,50,50,-6.739490427465656,35.814149295371905,34.94123571274715,28.787507170402765,581.1475754009304,31.73527418235009,7,194
195,50,50,40.49234599622141,33.48071033639275,26.390958915453144,24.429564179070347,1509.748474389246,28.083674224876766,7,195
196,50,50,17.287378854790234,35.109617255590386,34.467651328894625,39.66729709949923,1284.557526614591,33.21417684375422,7,196
197,50,50,-44.65330654191113,33.745743206834256,30.92965877293155,23.307099957273014,207.72538530141588,29.03076228591028,7,197
198,50,50,83.578967466397,36.75644579987404,28.581257777851686,28.951828189331927,913.8871606360365,28.313085942062088,7,198
199,50,50,-54.49292661204446,31.308570766408113,28.30114302181075,28.27986039437014,-177.9489110681273,30.019896348924078,7,199
200,50,50,-36.09007537606752,30.632928743944223,20.937299771301372,16.92346369018393,-3.205499360818256,28.723231181612952,7,200
201,50,50,-140.37440435973332,29.023811791569937,20.536178787576453,20.21114547386029,-2882.8848502321553,25.94085415247294,7,201
202,50,50,43.403826846698294,32.28162926711116,26.918635178703916,23.102039221199544,-372.6967370804103,26.772132849485192,7,202
203,50,50,16.16172757336382,32.106920799483994,27.55525612303461,32.80259559621748,748.3273309829509,29.27408165110071,7,203
204,50,50,-74.26883326550579,34.45723947260534,26.46216224804622,21.65804859019684,-1364.7171659500832,28.311328485816546,7,204
205,50,50,44.90984394137939,36.033785229994564,26.94057138869718,28.527732129190635,-577.526215620057,29.714831154871547,7,205
206,50,50,83.07976298747344,33.59667914530264,33.90967599983454,37.30213754866798,-703.2550859992953,27.042359765784934,7,206
207,50,50,59.73761962666329,38.01059514343427,26.711901212504188,20.49043437803413,-533.5976107932921,28.715769016389125,7,207
208,50,50,185.23937894336908,40.84559734332369,27.71999454023577,25.50668744436576,2116.38599396772,30.943265290918447,7,208
209,50,50,-46.325587047300814,28.741934634905203,29.0206180526472,20.84842240294832,-211.91353390157585,28.27831542385553,7,209
210,50,50,28.653877997908108,38.74533824071376,34.64914042284126,32.09703432572432,1664.1907282632333,31.184818987523734,7,210
211,50,50,-51.97540916905661,36.77312579680936,34.2163425335001,32.948958233508925,-369.5056711132964,30.442853651674188,7,211
212,50,50,-33.68612603950942,35.06910527303773,29.728944445269743,23.063408987452252,452.5016395765974,29.024200777920093,7,212
213,50,50,-43.183933865124395,33.19718954583332,27.55913161401394,24.632922354040772,242.7849520322487,28.100566603956583,7,213
214,50,50,49.85891247221371,36.99168295509151,28.877444830735396,24.68171346297935,636.4007425551832,31.10925923094806,7,214
215,50,50,-111.4964871899437,26.569235702080515,18.40668924069708,12.23899268398461,-438.55649347689103,24.04205188594705,7,215
216,50,50,-157.9336774740753,31.351885639014444,27.426480754423704,22.180664185708423,-2419.4170554001066,29.63634509980181,7,216
217,50,50,118.10518677117331,34.85289409620215,33.55226232412626,25.216260246182202,604.145855386706,31.40992815813285,7,217
218,50,50,-3.862128239577895,32.13763606313818,25.306233168750133,22.896436449176893,1792.9907797365156,30.865870955924983,7,218
