date,SHY
2016-01-04,0.001304
2016-01-05,-0.000592
2016-01-06,0.000592
2016-01-07,0.000355
2016-01-08,0.00071
2016-01-11,0.000355
2016-01-12,0.000118
2016-01-13,0.000591
2016-01-14,0.000236
2016-01-15,0.000827
2016-01-19,-0.000118
2016-01-20,0.000708
2016-01-21,-0.000118
2016-01-22,-0.000354
2016-01-25,0.0
2016-01-26,0.000472
2016-01-27,0.000236
2016-01-28,0.0
2016-01-29,0.001179
2016-02-01,-0.000528
2016-02-02,0.001297
2016-02-03,0.000235
2016-02-04,0.000235
2016-02-05,-0.000235
2016-02-08,0.001177
2016-02-09,-0.000353
2016-02-10,0.0
2016-02-11,0.000941
2016-02-12,-0.001175
2016-02-16,-0.000588
2016-02-17,0.000235
2016-02-18,0.000824
2016-02-19,-0.000941
2016-02-22,0.000118
2016-02-23,0.000118
2016-02-24,0.000235
2016-02-25,0.000235
2016-02-26,-0.001294
2016-02-29,0.000589
2016-03-01,-0.001333
2016-03-02,-0.000118
2016-03-03,0.000354
2016-03-04,-0.000707
2016-03-07,-0.000708
2016-03-08,0.000708
2016-03-09,-0.000354
2016-03-10,-0.000118
2016-03-11,-0.000944
2016-03-14,0.0
2016-03-15,0.000354
2016-03-16,0.002008
2016-03-17,-0.000118
2016-03-18,0.000236
2016-03-21,-0.000118
2016-03-22,-0.000589
2016-03-23,0.00059
2016-03-24,-0.000471
2016-03-28,0.000236
2016-03-29,0.001886
2016-03-30,0.000118
2016-03-31,0.000471
2016-04-01,-0.000581
2016-04-04,0.000706
2016-04-05,0.000353
2016-04-06,-0.000353
2016-04-07,0.000588
2016-04-08,0.0
2016-04-11,-0.000118
2016-04-12,-0.000235
2016-04-13,-0.000471
2016-04-14,0.0
2016-04-15,0.000706
2016-04-18,-0.000118
2016-04-19,-0.000353
2016-04-20,-0.000706
2016-04-21,-0.000235
2016-04-22,0.0
2016-04-25,-0.000236
2016-04-26,-0.000236
2016-04-27,0.000707
2016-04-28,0.000589
2016-04-29,0.000353
2016-05-02,-0.000364
2016-05-03,0.00106
2016-05-04,-0.000118
2016-05-05,0.000353
2016-05-06,-0.000235
2016-05-09,0.00047
2016-05-10,0.000235
2016-05-11,-0.000353
2016-05-12,-0.000588
2016-05-13,0.000118
2016-05-16,-0.000471
2016-05-17,-0.000353
2016-05-18,-0.001766
2016-05-19,0.000236
2016-05-20,0.000354
2016-05-23,-0.000118
2016-05-24,-0.000707
2016-05-25,0.00059
2016-05-26,0.00059
2016-05-27,-0.000589
2016-05-31,0.000472
2016-06-01,-0.000701
2016-06-02,0.000826
2016-06-03,0.001651
2016-06-06,-0.000235
2016-06-07,0.000235
2016-06-08,0.000235
2016-06-09,0.000235
2016-06-10,0.000588
2016-06-13,0.000235
2016-06-14,0.000118
2016-06-15,0.001175
2016-06-16,-0.000587
2016-06-17,0.000117
2016-06-20,-0.000587
2016-06-21,-0.000705
2016-06-22,0.000353
2016-06-23,-0.000353
2016-06-24,0.001999
2016-06-27,0.000939
2016-06-28,0.000352
2016-06-29,-0.000352
2016-06-30,0.000469
2016-07-01,0.000356
2016-07-05,0.000469
2016-07-06,-0.000469
2016-07-07,-0.000469
2016-07-08,0.0
2016-07-11,-0.001056
2016-07-12,-0.000352
2016-07-13,0.000235
2016-07-14,-0.000587
2016-07-15,-0.00047
2016-07-18,0.000588
2016-07-19,0.000117
2016-07-20,-0.00047
2016-07-21,0.000705
2016-07-22,-0.000352
2016-07-25,-0.000705
2016-07-26,0.000118
2016-07-27,0.000705
2016-07-28,-0.000117
2016-07-29,0.001292
2016-08-01,-0.000339
2016-08-02,-0.000352
2016-08-03,0.000117
2016-08-04,0.000705
2016-08-05,-0.001409
2016-08-08,-0.000353
2016-08-09,0.000588
2016-08-10,0.00047
2016-08-11,-0.00094
2016-08-12,0.000705
2016-08-15,-0.000235
2016-08-16,-0.000353
2016-08-17,0.0
2016-08-18,0.000705
2016-08-19,-0.00094
2016-08-22,0.000118
2016-08-23,0.000118
2016-08-24,-0.000235
2016-08-25,-0.000353
2016-08-26,-0.000941
2016-08-29,0.000589
2016-08-30,0.000118
2016-08-31,-0.000118
2016-09-01,0.000471
2016-09-02,0.0
2016-09-06,0.000706
2016-09-07,0.0
2016-09-08,-0.000706
2016-09-09,-0.000353
2016-09-12,0.000353
2016-09-13,-0.000353
2016-09-14,0.000589
2016-09-15,0.000824
2016-09-16,-0.00047
2016-09-19,-0.000235
2016-09-20,-0.000235
2016-09-21,0.000235
2016-09-22,-0.000235
2016-09-23,0.000588
2016-09-26,0.000588
2016-09-27,0.000117
2016-09-28,-0.000117
2016-09-29,0.000353
2016-09-30,-0.000822
2016-10-03,-0.000133
2016-10-04,-0.000824
2016-10-05,-0.000589
2016-10-06,0.0
2016-10-07,0.000354
2016-10-10,-0.000471
2016-10-11,-0.000118
2016-10-12,0.0
2016-10-13,0.000354
2016-10-14,-0.000236
2016-10-17,0.000825
2016-10-18,0.000353
2016-10-19,0.0
2016-10-20,-0.000471
2016-10-21,0.000236
2016-10-24,-0.000353
2016-10-25,0.0
2016-10-26,-0.000353
2016-10-27,0.000236
2016-10-28,0.0
2016-10-31,0.000707
2016-11-01,7e-06
2016-11-02,0.000589
2016-11-03,0.000118
2016-11-04,0.000353
2016-11-07,-0.000353
2016-11-08,-0.001059
2016-11-09,-0.001296
2016-11-10,-0.000354
2016-11-11,0.0
2016-11-14,-0.001534
2016-11-15,0.000355
2016-11-16,-0.000118
2016-11-17,-0.000118
2016-11-18,-0.000591
2016-11-21,-0.000118
2016-11-22,-0.000237
2016-11-23,-0.000591
2016-11-25,-0.000118
2016-11-28,0.000592
2016-11-29,0.000118
2016-11-30,-0.000355
2016-12-01,-0.000479
2016-12-02,0.001066
2016-12-05,0.0
2016-12-06,-0.000237
2016-12-07,0.000355
2016-12-08,-0.000118
2016-12-09,-0.000118
2016-12-12,-0.000355
2016-12-13,-0.000118
2016-12-14,-0.001895
2016-12-15,-0.000475
2016-12-16,0.000475
2016-12-19,0.000475
2016-12-20,0.000119
2016-12-21,0.000474
2016-12-22,0.000243
2016-12-23,0.0
2016-12-27,-0.000474
2016-12-28,0.000356
2016-12-29,0.001067
2016-12-30,0.000355
2017-01-03,-0.000829
2017-01-04,0.000237
2017-01-05,0.000711
2017-01-06,-0.000829
2017-01-09,0.000829
2017-01-10,-0.000355
2017-01-11,0.000474
2017-01-12,0.000355
2017-01-13,-0.000473
2017-01-17,0.00071
2017-01-18,-0.000946
2017-01-19,-0.000355
2017-01-20,0.000592
2017-01-23,0.000947
2017-01-24,-0.000591
2017-01-25,-0.000237
2017-01-26,0.000118
2017-01-27,0.000473
2017-01-30,0.0
2017-01-31,0.000237
2017-02-01,-0.000343
2017-02-02,0.000355
2017-02-03,-0.000355
2017-02-06,0.001066
2017-02-07,-0.000237
2017-02-08,0.000946
2017-02-09,-0.000827
2017-02-10,-0.000118
2017-02-13,-0.000237
2017-02-14,-0.00071
2017-02-15,-0.000355
2017-02-16,0.000474
2017-02-17,0.00071
2017-02-21,0.000118
2017-02-22,0.000237
2017-02-23,0.000473
2017-02-24,0.000473
2017-02-27,-0.000827
2017-02-28,-0.000473
2017-03-01,-0.000787
2017-03-02,-0.001066
2017-03-03,0.000237
2017-03-06,0.000237
2017-03-07,-0.000356
2017-03-08,-0.00083
2017-03-09,-0.000119
2017-03-10,0.000594
2017-03-13,-0.000475
2017-03-14,-0.000119
2017-03-15,0.001899
2017-03-16,-0.000711
2017-03-17,0.000474
2017-03-20,0.000544
2017-03-21,0.000522
2017-03-22,0.000237
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.000355
2017-03-28,-0.000473
2017-03-29,0.000592
2017-03-30,-0.000237
2017-03-31,0.000118
2017-04-03,0.000929
2017-04-04,-0.000355
2017-04-05,0.0
2017-04-06,0.000237
2017-04-07,-0.001301
2017-04-10,0.000474
2017-04-11,0.000947
2017-04-12,0.00071
2017-04-13,0.000473
2017-04-17,-0.000118
2017-04-18,0.000827
2017-04-19,-0.000472
2017-04-20,-0.000118
2017-04-21,0.000473
2017-04-24,-0.001063
2017-04-25,-0.000946
2017-04-26,0.000355
2017-04-27,0.000355
2017-04-28,0.000473
2017-05-01,-0.000687
2017-05-02,0.000355
2017-05-03,-0.00071
2017-05-04,-0.000118
2017-05-05,0.000355
2017-05-08,-0.000473
2017-05-09,-0.000474
2017-05-10,0.000237
2017-05-11,0.000118
2017-05-12,0.001184
2017-05-15,-0.000118
2017-05-16,0.0
2017-05-17,0.001065
2017-05-18,-0.000473
2017-05-19,0.000236
2017-05-22,-0.000355
2017-05-23,-0.000355
2017-05-24,0.000591
2017-05-25,0.0
2017-05-26,-0.000118
2017-05-30,0.000355
2017-05-31,0.000118
2017-06-01,-0.000194
2017-06-02,0.00071
2017-06-05,-0.000827
2017-06-06,0.000355
2017-06-07,-0.000355
2017-06-08,-0.000237
2017-06-09,-0.000355
2017-06-12,-0.000118
2017-06-13,0.0
2017-06-14,0.000474
2017-06-15,-0.000355
2017-06-16,0.000473
2017-06-19,-0.000592
2017-06-20,0.000118
2017-06-21,0.000118
2017-06-22,0.000118
2017-06-23,0.000592
2017-06-26,0.0
2017-06-27,-0.000591
2017-06-28,0.000473
2017-06-29,-0.000591
2017-06-30,0.0
2017-07-03,-0.000746
2017-07-05,0.000356
2017-07-06,0.000237
2017-07-07,-0.000118
2017-07-10,0.000474
2017-07-11,0.000355
2017-07-12,0.000474
2017-07-13,-0.000473
2017-07-14,0.000474
2017-07-17,0.000118
2017-07-18,0.000237
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.000473
2017-07-24,-0.000355
2017-07-25,-0.000591
2017-07-26,0.00071
2017-07-27,-0.000236
2017-07-28,0.000591
2017-07-31,-0.000118
2017-08-01,0.000365
2017-08-02,-0.000473
2017-08-03,0.000355
2017-08-04,-0.000355
2017-08-07,0.000355
2017-08-08,0.0
2017-08-09,-0.000118
2017-08-10,0.000355
2017-08-11,0.001301
2017-08-14,-0.000827
2017-08-15,-0.000473
2017-08-16,0.000591
2017-08-17,0.000236
2017-08-18,-0.000118
2017-08-21,0.000236
2017-08-22,-0.000118
2017-08-23,0.000945
2017-08-24,-0.000944
2017-08-25,0.000355
2017-08-28,-0.000354
2017-08-29,0.000473
2017-08-30,0.000236
2017-08-31,0.0
2017-09-01,-0.000212
2017-09-05,0.000946
2017-09-06,-0.000118
2017-09-07,0.000591
2017-09-08,-0.000236
2017-09-11,-0.000945
2017-09-12,-0.000473
2017-09-13,-0.000236
2017-09-14,0.000118
2017-09-15,-0.000118
2017-09-18,-0.000591
2017-09-19,0.000118
2017-09-20,-0.000828
2017-09-21,-0.000237
2017-09-22,0.000237
2017-09-25,0.000592
2017-09-26,-0.000237
2017-09-27,-0.000118
2017-09-28,0.000118
2017-09-29,-0.000237
2017-10-02,0.000741
2017-10-03,-0.000592
2017-10-04,0.001896
2017-10-05,-0.002129
2017-10-06,-0.000356
2017-10-09,0.0
2017-10-10,0.000237
2017-10-11,-0.000119
2017-10-12,-0.000119
2017-10-13,0.000593
2017-10-16,-0.000948
2017-10-17,0.000119
2017-10-18,-0.000356
2017-10-19,0.000593
2017-10-20,-0.000593
2017-10-23,0.0
2017-10-24,-0.000237
2017-10-25,-0.000237
2017-10-26,0.0
2017-10-27,0.000712
2017-10-30,0.000474
2017-10-31,-0.000593
2017-11-01,-0.000137
2017-11-02,0.000238
2017-11-03,-0.000594
2017-11-06,0.000594
2017-11-07,-0.000475
2017-11-08,-0.000119
2017-11-09,-0.000119
2017-11-10,-0.000356
2017-11-13,-0.000119
2017-11-14,0.000238
2017-11-15,-0.000356
2017-11-16,0.000119
2017-11-17,-0.000594
2017-11-20,-0.000357
2017-11-21,-0.000238
2017-11-22,0.000833
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.000119
2017-11-29,-0.000297
2017-11-30,-0.000535
2017-12-01,0.00022
2017-12-04,-0.000595
2017-12-05,-0.000119
2017-12-06,0.000477
2017-12-07,0.000119
2017-12-08,0.0
2017-12-11,-0.000476
2017-12-12,0.0
2017-12-13,0.001072
2017-12-14,-0.000357
2017-12-15,-0.000476
2017-12-18,0.0
2017-12-19,-0.000476
2017-12-20,0.000119
2017-12-21,-7e-05
2017-12-22,-0.000358
2017-12-26,-0.000119
2017-12-27,0.000477
2017-12-28,0.000119
2017-12-29,0.000239
2018-01-02,-0.000358
2018-01-03,0.0
2018-01-04,-0.000477
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,-0.000358
2018-01-10,0.000358
2018-01-11,-0.000358
2018-01-12,-0.000119
2018-01-16,-0.000119
2018-01-17,-0.000358
2018-01-18,-0.000239
2018-01-19,0.000358
2018-01-22,-0.000478
2018-01-23,0.000598
2018-01-24,-0.000239
2018-01-25,-0.000239
2018-01-26,-0.000598
2018-01-29,-0.000359
2018-01-30,0.00012
2018-01-31,0.0
2018-02-01,-0.000404
2018-02-02,0.00012
2018-02-05,0.001796
2018-02-06,-0.000717
2018-02-07,-0.000718
2018-02-08,0.00012
2018-02-09,0.000838
2018-02-12,-0.000478
2018-02-13,0.0
2018-02-14,-0.001436
2018-02-15,-0.000359
2018-02-16,0.00024
2018-02-20,-0.00012
2018-02-21,0.00012
2018-02-22,0.00012
2018-02-23,0.00024
2018-02-26,0.00012
2018-02-27,-0.000719
2018-02-28,0.00024
2018-03-01,0.001394
2018-03-02,-0.000479
2018-03-05,-6e-05
2018-03-06,-0.00018
2018-03-07,0.0
2018-03-08,0.00024
2018-03-09,-0.000479
2018-03-12,0.00048
2018-03-13,0.00024
2018-03-14,-0.00012
2018-03-15,0.00012
2018-03-16,-0.000479
2018-03-19,0.0
2018-03-20,-0.00036
2018-03-21,0.00072
2018-03-22,0.000479
2018-03-23,0.00024
2018-03-26,-0.000479
2018-03-27,0.000719
2018-03-28,0.00012
2018-03-29,0.000359
2018-04-02,0.000292
2018-04-03,-0.000479
2018-04-04,-0.000599
2018-04-05,0.00024
2018-04-06,0.000839
2018-04-09,-0.00012
2018-04-10,-0.000479
2018-04-11,0.0
2018-04-12,-0.000599
2018-04-13,-0.00024
2018-04-16,-0.00012
2018-04-17,0.0
2018-04-18,-0.00084
2018-04-19,0.0
2018-04-20,-0.00036
2018-04-23,-0.00012
2018-04-24,0.00024
2018-04-25,-0.00012
2018-04-26,0.00018
2018-04-27,0.0003
2018-04-30,-0.00036
2018-05-01,-0.000443
2018-05-02,0.000361
2018-05-03,0.000721
2018-05-04,-0.00036
2018-05-07,0.0
2018-05-08,6e-05
2018-05-09,-0.000421
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,-0.000601
2018-05-16,0.0
2018-05-17,0.000241
2018-05-18,0.000481
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.000842
2018-05-24,0.000601
2018-05-25,0.00084
2018-05-29,0.002879
2018-05-30,-0.001196
2018-05-31,-0.000479
2018-06-01,-0.000762
2018-06-04,-0.000841
2018-06-05,0.000601
2018-06-06,-0.00036
2018-06-07,0.000961
2018-06-08,-0.00024
2018-06-11,-0.00036
2018-06-12,-0.00048
2018-06-13,-0.000481
2018-06-14,0.000361
2018-06-15,0.000481
2018-06-18,0.00024
2018-06-19,0.00036
2018-06-20,-0.00048
2018-06-21,0.000601
2018-06-22,0.00012
2018-06-25,0.00036
2018-06-26,0.0
2018-06-27,0.0006
2018-06-28,0.0
2018-06-29,-0.00024
2018-07-02,-0.000121
2018-07-03,0.00036
2018-07-05,-0.00012
2018-07-06,0.00024
2018-07-09,-0.0006
2018-07-10,-0.00012
2018-07-11,0.000361
2018-07-12,-0.00012
2018-07-13,0.00024
2018-07-16,-0.00024
2018-07-17,-0.00018
2018-07-18,-6e-05
2018-07-19,0.000481
2018-07-20,0.0
2018-07-23,-0.000601
2018-07-24,0.00012
2018-07-25,-0.000361
2018-07-26,0.0
2018-07-27,0.00012
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,9.7e-05
2018-08-02,0.000602
2018-08-03,0.00012
2018-08-06,0.000241
2018-08-07,-0.000361
2018-08-08,0.00012
2018-08-09,0.000601
2018-08-10,0.000962
2018-08-13,-0.00024
2018-08-14,0.0
2018-08-15,0.000481
2018-08-16,-0.00024
2018-08-17,0.00036
2018-08-20,0.0006
2018-08-21,-0.00024
2018-08-22,0.00024
2018-08-23,-0.00012
2018-08-24,0.00012
2018-08-27,-0.00036
2018-08-28,-0.00036
2018-08-29,-0.00012
2018-08-30,0.000721
2018-08-31,0.00024
2018-09-04,-0.000225
2018-09-05,0.0
2018-09-06,0.000361
2018-09-07,-0.001082
2018-09-10,0.00012
2018-09-11,-0.000601
2018-09-12,0.0
2018-09-13,0.00012
2018-09-14,-0.000361
2018-09-17,-0.000241
2018-09-18,-0.00012
2018-09-19,-0.000241
2018-09-20,0.000361
2018-09-21,-0.000241
2018-09-24,0.0
2018-09-25,0.00012
2018-09-26,0.00012
2018-09-27,0.0
2018-09-28,0.000482
2018-10-01,-0.000278
2018-10-02,0.000362
2018-10-03,-0.000482
2018-10-04,-0.000241
2018-10-05,-0.000121
2018-10-08,-0.000241
2018-10-09,0.000362
2018-10-10,0.000241
2018-10-11,0.000362
2018-10-12,0.0
2018-10-15,0.000362
2018-10-16,-0.000362
2018-10-17,-6e-05
2018-10-18,0.000663
2018-10-19,-0.000602
2018-10-22,-0.000241
2018-10-23,0.000603
2018-10-24,0.001567
2018-10-25,-0.000361
2018-10-26,0.000602
2018-10-29,0.000361
2018-10-30,-0.000481
2018-10-31,-0.000481
2018-11-01,0.000548
2018-11-02,-0.001205
2018-11-05,0.000362
2018-11-06,-0.000241
2018-11-07,-0.000362
2018-11-08,-0.000121
2018-11-09,0.000483
2018-11-12,0.000724
2018-11-13,0.000121
2018-11-14,0.000723
2018-11-15,0.000482
2018-11-16,0.000722
2018-11-19,0.000842
2018-11-20,-0.00024
2018-11-21,0.0
2018-11-23,-0.00024
2018-11-26,0.00012
2018-11-27,0.00012
2018-11-28,0.000361
2018-11-29,0.00024
2018-11-30,0.00036
2018-12-03,-0.000813
2018-12-04,0.000723
2018-12-06,0.000963
2018-12-07,0.001082
2018-12-10,0.0
2018-12-11,-0.000961
2018-12-12,-0.00012
2018-12-13,0.000962
2018-12-14,0.00054
2018-12-17,0.00102
2018-12-18,0.000585
2018-12-19,0.00024
2018-12-20,-0.00012
2018-12-21,0.00072
2018-12-24,0.000839
2018-12-26,-0.000959
2018-12-27,0.001079
2018-12-28,0.001438
2018-12-31,0.000359
2019-01-02,0.00012
2019-01-03,0.002033
2019-01-04,-0.002148
2019-01-07,-0.000718
2019-01-08,-0.000598
2019-01-09,0.000479
2019-01-10,0.00012
2019-01-11,0.000598
2019-01-14,0.0
2019-01-15,0.000359
2019-01-16,-0.000239
2019-01-17,-0.00012
2019-01-18,-0.000837
2019-01-22,0.000838
2019-01-23,-0.000239
2019-01-24,0.000838
2019-01-25,-0.000717
2019-01-28,0.00012
2019-01-29,0.000478
2019-01-30,0.001315
2019-01-31,0.000836
2019-02-01,-0.001166
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.000479
2019-02-07,0.000718
2019-02-08,0.000358
2019-02-11,-0.000358
2019-02-12,-0.00012
2019-02-13,-0.000717
2019-02-14,0.001316
2019-02-15,-0.000478
2019-02-19,0.000717
2019-02-20,-0.000179
2019-02-21,-0.000299
2019-02-22,0.000717
2019-02-25,-0.000119
2019-02-26,0.000478
2019-02-27,-0.000239
2019-02-28,-0.000239
2019-03-01,-0.000665
2019-03-04,0.000239
2019-03-05,0.00012
2019-03-06,0.000718
2019-03-07,0.000837
2019-03-08,0.000359
2019-03-11,-0.000239
2019-03-12,0.000358
2019-03-13,0.000119
2019-03-14,0.000239
2019-03-15,0.000358
2019-03-18,-0.000239
2019-03-19,-0.000119
2019-03-20,0.001433
2019-03-21,0.0
2019-03-22,0.001669
2019-03-25,0.001071
2019-03-26,-0.000119
2019-03-27,0.000832
2019-03-28,-0.000119
2019-03-29,-0.000594
2019-04-01,-0.001025
2019-04-02,0.000477
2019-04-03,-0.000477
2019-04-04,0.000238
2019-04-05,-0.000119
2019-04-08,-0.000238
2019-04-09,0.000119
2019-04-10,0.000835
2019-04-11,-0.000596
2019-04-12,-0.000596
2019-04-15,0.000119
2019-04-16,-0.000119
2019-04-17,0.000358
2019-04-18,0.000238
2019-04-22,0.000119
2019-04-23,0.000477
2019-04-24,0.000596
2019-04-25,0.0
2019-04-26,0.001072
2019-04-29,-0.000357
2019-04-30,0.000714
2019-05-01,-0.000876
2019-05-02,-0.000477
2019-05-03,0.000358
2019-05-06,0.000596
2019-05-07,0.000477
2019-05-08,-0.000119
2019-05-09,0.000596
2019-05-10,0.000238
2019-05-13,0.00119
2019-05-14,0.0
2019-05-15,0.000713
2019-05-16,-0.000594
2019-05-17,0.000238
2019-05-20,-0.000475
2019-05-21,-0.000476
2019-05-22,0.000476
2019-05-23,0.001783
2019-05-24,-0.000356
2019-05-28,0.000831
2019-05-29,0.000119
2019-05-30,0.00083
2019-05-31,0.002133
2019-06-03,0.001877
2019-06-04,-0.00071
2019-06-05,0.000473
2019-06-06,-0.000591
2019-06-07,0.001065
2019-06-10,-0.000946
2019-06-11,-0.000355
2019-06-12,0.000829
2019-06-13,0.001065
2019-06-14,-0.000355
2019-06-17,-0.000473
2019-06-18,0.000118
2019-06-19,0.002129
2019-06-20,0.000472
2019-06-21,-0.000472
2019-06-24,0.00059
2019-06-25,0.000236
2019-06-26,-0.001179
2019-06-27,0.000826
2019-06-28,0.0
2019-07-01,-0.000638
2019-07-02,0.000591
2019-07-03,0.000236
2019-07-05,-0.002008
2019-07-08,-0.000474
2019-07-09,-0.000355
2019-07-10,0.001777
2019-07-11,-0.000473
2019-07-12,0.000118
2019-07-15,0.000237
2019-07-16,-0.000355
2019-07-17,0.000947
2019-07-18,0.001182
2019-07-19,-0.001063
2019-07-22,0.000118
2019-07-23,-0.000236
2019-07-24,0.000236
2019-07-25,-0.000591
2019-07-26,0.000118
2019-07-29,0.0
2019-07-30,0.000118
2019-07-31,-0.000118
2019-08-01,0.002838
2019-08-02,0.000236
2019-08-05,0.002008
2019-08-06,0.000471
2019-08-07,0.000118
2019-08-08,-0.000353
2019-08-09,-0.000589
2019-08-12,0.001061
2019-08-13,-0.001178
2019-08-14,0.001238
2019-08-15,0.002179
2019-08-16,-0.000118
2019-08-19,-0.001058
2019-08-20,0.000706
2019-08-21,-0.00094
2019-08-22,-0.000471
2019-08-23,0.001648
2019-08-26,-0.00047
2019-08-27,0.000353
2019-08-28,0.000235
2019-08-29,-0.00047
2019-08-30,0.000353
2019-09-03,0.000778
2019-09-04,0.000824
2019-09-05,-0.002233
2019-09-06,0.000118
2019-09-09,-0.00106
2019-09-10,-0.001651
2019-09-11,0.0
2019-09-12,-0.000236
2019-09-13,-0.001654
2019-09-16,0.000828
2019-09-17,0.000473
2019-09-18,-0.000591
2019-09-19,0.000118
2019-09-20,0.001064
2019-09-23,0.000591
2019-09-24,0.001063
2019-09-25,-0.001297
2019-09-26,0.000472
2019-09-27,0.00059
2019-09-30,0.000472
2019-10-01,0.00112
2019-10-02,0.001062
2019-10-03,0.002121
2019-10-04,-0.000118
2019-10-07,-0.001058
2019-10-08,0.000589
2019-10-09,-0.000588
2019-10-10,-0.001177
2019-10-11,-0.000943
2019-10-14,0.000118
2019-10-15,-0.000236
2019-10-16,0.000472
2019-10-17,0.0
2019-10-18,0.000354
2019-10-21,-0.000472
2019-10-22,0.000354
2019-10-23,-0.000118
2019-10-24,0.0
2019-10-25,-0.000589
2019-10-28,-0.000354
2019-10-29,0.000236
2019-10-30,0.00059
2019-10-31,0.001769
2019-11-01,-0.000594
2019-11-04,-0.000708
2019-11-05,-0.000708
2019-11-06,0.000591
2019-11-07,-0.001181
2019-11-08,0.000118
2019-11-11,0.000236
2019-11-12,0.000118
2019-11-13,0.000473
2019-11-14,0.000945
2019-11-15,-0.000354
2019-11-18,0.000472
2019-11-19,-0.000118
2019-11-20,0.000472
2019-11-21,-0.000472
2019-11-22,-0.000177
2019-11-25,0.000177
2019-11-26,0.000472
2019-11-27,-0.00059
2019-11-29,0.000354
2019-12-02,-0.000305
2019-12-03,0.001418
2019-12-04,-0.000472
2019-12-05,-0.000472
2019-12-06,-0.000354
2019-12-09,0.0
2019-12-10,-0.000473
2019-12-11,0.000828
2019-12-12,-0.000945
2019-12-13,0.001182
2019-12-16,-0.00059
2019-12-17,0.000236
2019-12-18,0.000118
2019-12-19,0.000195
2019-12-20,0.0
2019-12-23,-0.000237
2019-12-24,0.000118
2019-12-26,0.000355
2019-12-27,0.00071
2019-12-30,0.000355
2019-12-31,-0.000118
2020-01-02,0.000473
2020-01-03,0.000827
2020-01-06,-0.000354
2020-01-07,0.0
2020-01-08,-0.000472
2020-01-09,0.000118
2020-01-10,0.000236
2020-01-13,-0.000118
2020-01-14,0.000118
2020-01-15,0.000472
2020-01-16,0.0
2020-01-17,0.000354
2020-01-21,0.000236
2020-01-22,0.000177
2020-01-23,0.000413
2020-01-24,0.000354
2020-01-27,0.00106
2020-01-28,-0.000471
2020-01-29,0.000942
2020-01-30,0.000118
2020-01-31,0.001294
2020-02-03,-0.000295
2020-02-04,-0.001059
2020-02-05,-0.000707
2020-02-06,0.000236
2020-02-07,0.000589
2020-02-10,0.000471
2020-02-11,-0.000471
2020-02-12,-0.000471
2020-02-13,0.000236
2020-02-14,0.000412
2020-02-18,0.000412
2020-02-19,0.000118
2020-02-20,0.000235
2020-02-21,0.000824
2020-02-24,0.001646
2020-02-25,0.001057
2020-02-26,0.000704
2020-02-27,0.001172
2020-02-28,0.003629
2020-03-02,-0.000409
2020-03-03,0.003915
2020-03-04,0.000175
2020-03-05,0.002095
2020-03-06,0.001161
2020-03-09,0.005452
2020-03-10,-0.004384
2020-03-11,-0.001159
2020-03-12,-0.000232
2020-03-13,0.001277
2020-03-16,0.001623
2020-03-17,-0.002314
2020-03-18,-0.001276
2020-03-19,0.001742
2020-03-20,0.002666
2020-03-23,0.001156
2020-03-24,-0.001386
2020-03-25,0.001156
2020-03-26,0.001155
2020-03-27,-0.000231
2020-03-30,0.000462
2020-03-31,-0.000231
2020-04-01,0.000646
2020-04-02,0.000231
2020-04-03,-0.000231
2020-04-06,-0.000693
2020-04-07,-0.000231
2020-04-08,0.000578
2020-04-09,0.000347
2020-04-13,0.000115
2020-04-14,-5.8e-05
2020-04-15,0.000404
2020-04-16,0.000231
2020-04-17,-0.000346
2020-04-20,0.0
2020-04-21,0.000231
2020-04-22,-0.000346
2020-04-23,-0.000115
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.000346
2020-04-29,-0.000115
2020-04-30,0.001731
2020-05-01,-0.001471
2020-05-04,0.0
2020-05-05,-0.000115
2020-05-06,0.000347
2020-05-07,0.000693
2020-05-08,-0.000231
2020-05-11,-0.000346
2020-05-12,0.000231
2020-05-13,0.0
2020-05-14,-0.000231
2020-05-15,0.000577
2020-05-18,-0.000808
2020-05-19,0.000577
2020-05-20,0.0
2020-05-21,-0.000231
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,-0.000231
2020-05-28,0.000462
2020-05-29,0.0
2020-06-01,-0.000115
2020-06-02,0.0
2020-06-03,-0.000808
2020-06-04,0.000231
2020-06-05,-0.000347
2020-06-08,-0.000231
2020-06-09,0.000347
2020-06-10,0.000578
2020-06-11,-0.000462
2020-06-12,0.000347
2020-06-15,-0.000231
2020-06-16,-0.000116
2020-06-17,0.000347
2020-06-18,-0.000116
2020-06-19,0.000231
2020-06-22,-0.000231
2020-06-23,0.000231
2020-06-24,0.000116
2020-06-25,0.0
2020-06-26,0.000347
2020-06-29,0.000231
2020-06-30,-0.000115
2020-07-01,-0.000339
2020-07-02,0.000462
