date,ICLN,PBW,QCLN,SPY,XLE
2016-03-14,0.006593,-0.002392,0.001163,-0.001282,-0.006575
2016-03-15,-0.016365,-0.009592,-0.004621,-0.00163,-0.001937
2016-03-16,0.017747,0.002421,0.008199,0.005787,0.017306
2016-03-17,0.016238,0.016908,0.013594,0.006344,0.013681
2016-03-18,0.00441,-0.003831,0.002985,0.003908,0.002853
2016-03-21,-0.004274,0.004808,-0.001923,0.001419,-0.003465
2016-03-22,-0.005365,-0.011962,-0.009169,-0.000537,-0.005532
2016-03-23,-0.022654,-0.026634,-0.033222,-0.006603,-0.021933
2016-03-24,-0.007726,0.0,0.005525,-0.000439,0.004875
2016-03-28,0.011124,-0.007463,-0.001374,0.000591,-0.005336
2016-03-29,0.015402,0.012531,0.01586,0.009254,0.004715
2016-03-30,0.013088,-0.002475,0.004021,0.004384,0.001929
2016-03-31,-0.001166,0.002481,-0.001349,-0.002427,-0.000472
2016-04-01,-0.006574,0.002475,0.004051,0.006812,-0.013411
2016-04-04,-0.016005,-0.017284,-0.00807,-0.003238,-0.007383
2016-04-05,-0.01425,0.0,0.001492,-0.009992,-0.006751
2016-04-06,0.005567,0.01005,0.013404,0.010925,0.021595
2016-04-07,-0.016575,-0.019403,-0.017428,-0.011966,-0.005854
2016-04-08,0.01236,0.007103,0.000741,0.002693,0.020118
2016-04-11,0.004451,0.007557,0.002717,-0.002343,-0.004169
2016-04-12,0.020983,0.0,0.002033,0.009312,0.029786
2016-04-13,0.015152,0.0225,0.02476,0.010105,0.00469
2016-04-14,-0.010661,0.00489,-0.003457,4.4e-05,0.002334
2016-04-15,-0.005377,-0.012166,-0.004886,-0.001106,-0.01352
2016-04-18,0.003239,0.012315,0.012781,0.007023,0.016538
2016-04-19,0.008639,0.0,-0.006497,0.003158,0.019972
2016-04-20,0.002302,0.012165,0.013681,0.000953,0.008956
2016-04-21,-0.003365,0.009615,0.00456,-0.005378,-0.005867
2016-04-22,-0.001693,0.004762,0.004546,0.0,0.014528
2016-04-25,-0.015267,-0.021327,-0.01616,-0.001723,-0.011187
2016-04-26,0.006334,0.021792,0.017976,0.001482,0.01599
2016-04-27,0.017324,0.007109,0.008804,0.002062,0.019005
2016-04-28,-0.019169,-0.020918,-0.025592,-0.009088,-0.014862
2016-04-29,-0.001086,-0.014684,-0.021668,-0.005383,-0.001627
2016-05-02,-0.013804,0.0,0.002013,0.007945,-0.001037
2016-05-03,-0.024468,-0.019512,-0.027462,-0.008707,-0.02358
2016-05-04,-0.003502,-0.022388,-0.0179,-0.005574,-0.014429
2016-05-05,-0.013605,-0.015267,-0.01263,-0.000195,0.008168
2016-05-06,0.011494,-0.002067,0.00142,0.003659,-0.002293
2016-05-09,-0.01933,-0.005697,-0.007092,0.000823,-0.014555
2016-05-10,0.012758,-0.017839,-0.006429,0.012438,0.017568
2016-05-11,0.013719,0.002254,0.002157,-0.009355,0.003056
2016-05-12,-0.014662,-0.018519,-0.01363,0.000291,0.002754
2016-05-13,-0.019473,-0.002695,-0.001455,-0.008714,-0.012772
2016-05-16,0.014019,0.016973,0.010925,0.009865,0.016926
2016-05-17,-0.005161,-0.01669,-0.012947,-0.00933,0.004691
2016-05-18,-0.015657,0.007892,0.006752,0.000289,-0.009639
2016-05-19,-0.011177,-0.002467,-5.8e-05,-0.003465,0.000152
2016-05-20,0.017252,0.016129,0.020164,0.006317,0.00593
2016-05-23,0.00117,0.013228,0.016524,-0.001363,-0.00257
2016-05-24,0.013224,0.013055,0.016668,0.012962,0.005001
2016-05-25,0.003078,0.002577,0.004057,0.006783,0.015832
2016-05-26,-0.001655,-0.000206,0.001377,0.000287,-0.004156
2016-05-27,-0.002936,-0.002365,0.001361,0.004299,0.000596
2016-05-31,0.006928,0.002577,0.005464,-0.001903,-0.003873
2016-06-01,0.019495,0.002571,-0.004076,0.002049,0.000299
2016-06-02,0.004387,-0.002564,-0.000675,0.003044,-0.001345
2016-06-03,-0.002128,-0.010283,-0.00342,-0.002987,-0.003892
2016-06-06,0.018115,0.020779,0.015747,0.005088,0.022104
2016-06-07,0.005358,0.007634,0.009299,0.001561,0.022632
2016-06-08,0.0,0.007551,0.002826,0.00326,-0.002301
2016-06-09,-0.010965,-0.015514,-0.008661,-0.001366,-0.007638
2016-06-10,-0.042129,-0.035132,-0.031297,-0.009478,-0.021638
2016-06-13,-0.028935,-0.010343,-0.007937,-0.007716,-0.002969
2016-06-14,-0.010727,-0.000213,-9.1e-05,-0.001963,-0.000596
2016-06-15,0.005265,-0.002667,0.000231,-0.001394,-0.002371
2016-06-16,0.010211,0.002674,-0.003636,0.002984,-0.00479
2016-06-17,0.006062,0.001283,-0.002807,-0.003703,0.010149
2016-06-20,0.03066,0.021505,0.017593,0.00644,0.008671
2016-06-21,-0.004482,-0.007105,-0.002586,0.002839,0.011857
2016-06-22,0.0,-0.008746,-0.011101,-0.001631,-0.005566
2016-06-23,0.023431,0.013369,0.010485,0.013023,0.016497
2016-06-24,-0.051498,-0.036939,-0.042827,-0.036431,-0.032314
2016-06-27,-0.015682,-0.043343,-0.033831,-0.017378,-0.032046
2016-06-28,0.045343,0.036715,0.034413,0.018035,0.027847
2016-06-29,0.016413,0.024365,0.021693,0.017029,0.018964
2016-06-30,0.012376,0.030149,0.018169,0.013621,0.007976
2016-07-01,0.00057,-0.002618,0.006991,0.002128,0.005276
2016-07-05,-0.008232,-0.010499,-0.016672,-0.007197,-0.020117
2016-07-06,0.006889,0.007931,0.00636,0.005998,0.004302
2016-07-07,-0.006887,-0.007869,-0.001482,-0.000639,-0.010221
2016-07-08,0.024157,0.021247,0.023286,0.01491,0.013332
2016-07-11,0.012332,0.015558,0.013093,0.003527,0.00192
2016-07-12,0.006866,0.01023,0.006072,0.007263,0.024764
2016-07-13,-0.013418,-0.007595,-0.006608,-0.00014,-0.008631
2016-07-14,0.008919,0.005102,0.012089,0.005583,0.005078
2016-07-15,-0.005856,-0.007614,-0.004702,-0.001342,-0.000577
2016-07-18,0.002556,0.015345,0.012938,0.002684,0.000722
2016-07-19,-0.004368,-0.012594,-0.00479,-0.001013,-0.005641
2016-07-20,0.01285,0.015306,0.012032,0.00414,-0.00144
2016-07-21,-0.003958,-0.005025,-0.007266,-0.003777,-0.009885
2016-07-22,0.007726,-0.002525,0.002661,0.004508,0.003083
2016-07-25,-0.002191,0.007595,0.004552,-0.002716,-0.019906
2016-07-26,0.013096,0.0,0.032705,0.000462,0.005824
2016-07-27,-0.002091,0.002513,-0.004139,-0.001061,-0.0098
2016-07-28,-0.011944,-0.017544,-0.007643,0.001155,0.00015
2016-07-29,0.0,0.002551,0.000324,0.001615,0.010195
2016-08-01,0.003297,0.005089,-0.0011,-0.000829,-0.032947
2016-08-02,-0.003297,-0.010127,-0.010235,-0.006411,0.009055
2016-08-03,0.005396,0.007008,0.007199,0.002926,0.019316
2016-08-04,0.008853,-0.012038,-0.00909,0.001063,-0.001492
2016-08-05,-0.00325,0.015681,0.011803,0.00818,0.009115
2016-08-08,0.009783,0.011136,0.000642,-0.000596,0.013327
2016-08-09,0.0,-0.008761,-0.003879,0.000596,-0.005261
2016-08-10,-0.019376,-0.026515,-0.018862,-0.002475,-0.010871
2016-08-11,0.005489,-0.001297,0.004639,0.004641,0.014704
2016-08-12,-0.005459,0.007792,0.00066,-0.000869,0.005562
2016-08-15,0.016466,0.010309,0.007258,0.002884,0.008006
2016-08-16,-0.00432,-0.010204,-0.008514,-0.005158,0.001588
2016-08-17,-0.001085,-0.010309,-0.011881,0.001881,0.003028
2016-08-18,0.019544,0.013958,0.009926,0.002244,0.020555
2016-08-19,-0.00213,-0.000925,0.000304,-0.001462,-0.00831
2016-08-22,-0.007471,-0.002571,-0.002195,-4.6e-05,-0.011504
2016-08-23,0.0,0.002577,0.009258,0.002013,0.007029
2016-08-24,-0.002151,-0.017995,-0.013113,-0.005115,-0.003984
2016-08-25,-0.001078,0.002618,0.002834,-0.000689,-0.002722
2016-08-26,-0.004315,0.005222,-0.001499,-0.001883,-0.003447
2016-08-29,0.00325,0.002779,0.001256,0.004928,0.006774
2016-08-30,0.00216,0.002409,-0.001254,-0.001652,-0.003436
2016-08-31,-0.009698,-0.010103,-0.004605,-0.002844,-0.015802
2016-09-01,0.002818,0.003315,-0.001649,4.6e-05,-0.002919
2016-09-02,0.013466,0.017276,0.004948,0.004508,0.011272
2016-09-06,0.025685,0.002558,0.004657,0.003026,0.015055
2016-09-07,-0.003121,-0.005102,0.000212,-9.5e-05,0.005704
2016-09-08,0.009424,-0.002564,-0.000212,-0.002283,0.018718
2016-09-09,-0.028008,-0.025707,-0.031126,-0.023935,-0.029788
2016-09-12,0.005336,0.005277,0.01162,0.014347,0.0099
2016-09-13,-0.032909,-0.027559,-0.021365,-0.014376,-0.028555
2016-09-14,-0.010977,-0.012686,-0.007305,-0.000375,-0.011846
2016-09-15,0.012209,0.006014,0.013354,0.009993,0.012432
2016-09-16,-0.009868,-0.010264,0.000673,-0.003846,-0.008032
2016-09-19,0.013289,0.016547,0.010302,0.000188,-0.000593
2016-09-20,0.002186,0.002717,-0.003605,4.7e-05,-0.007269
2016-09-21,0.013086,0.01084,0.005914,0.011246,0.023162
2016-09-22,0.013994,0.021448,0.021798,0.006301,0.001168
2016-09-23,-0.011677,-0.002598,-0.006,-0.005479,-0.013275
2016-09-26,-0.009667,-0.007921,-0.009926,-0.008102,-0.004435
2016-09-27,0.007592,0.013475,0.011381,0.006208,-0.006682
2016-09-28,0.006459,0.015494,0.008279,0.004964,0.043205
2016-09-29,-0.006417,-0.007732,-0.006882,-0.009047,-0.00172
2016-09-30,-0.013994,0.005195,0.012094,0.007546,0.013638
2016-10-03,0.001092,-0.002584,-0.004369,-0.002404,-0.000708
2016-10-04,-0.011887,-0.007772,-0.009466,-0.005098,-0.010204
2016-10-05,0.021962,0.018277,0.009241,0.004425,0.015321
2016-10-06,-0.007549,0.0,0.000398,0.000696,0.001551
2016-10-07,-0.014157,-0.017949,-0.015346,-0.003429,-0.005773
2016-10-10,0.011038,0.015666,0.006417,0.005208,0.01572
2016-10-11,-0.022882,-0.015424,-0.01929,-0.01263,-0.011433
2016-10-12,-4.5e-05,-0.010444,-0.003811,0.001312,-0.004231
2016-10-13,0.005062,-0.005277,-0.003167,-0.003276,-0.005524
2016-10-14,0.007737,0.0,0.000997,0.000516,-0.00584
2016-10-17,-0.00043,-0.002653,-0.006493,-0.003472,-0.004871
2016-10-18,0.007615,0.010638,0.013831,0.006262,0.004031
2016-10-19,0.007667,0.013158,0.001364,0.002667,0.014196
2016-10-20,-0.006522,0.002597,0.002044,-0.001867,-0.001131
2016-10-21,-0.013129,-0.007098,-0.00068,0.000468,-0.006511
2016-10-24,0.003525,-0.003288,0.005442,0.004253,-0.002992
2016-10-25,-0.009037,-0.006859,-0.008119,-0.003351,-0.004573
2016-10-26,0.0,-0.003638,-0.000682,-0.002008,0.002297
2016-10-27,-0.008919,-0.013228,-0.005461,-0.002667,-0.003724
2016-10-28,-0.008999,-0.008043,-0.005491,-0.002955,-0.002731
2016-10-31,0.006095,-0.009108,0.001725,4.7e-05,-0.010812
2016-11-01,-0.02297,-0.007992,-0.013035,-0.007245,0.000146
2016-11-02,-0.012714,-0.009898,-0.00631,-0.006019,-0.011074
2016-11-03,-0.019298,-0.019717,0.001236,-0.004577,0.003978
2016-11-04,-0.002982,0.002833,0.002596,-0.001102,-0.00543
2016-11-07,0.031101,0.019774,0.016095,0.022057,0.021544
2016-11-08,0.003596,0.01108,0.004201,0.004504,0.0013
2016-11-09,-0.049809,-0.020493,-0.011721,0.010598,0.016301
2016-11-10,-0.026776,0.001343,-0.000701,0.002499,0.004258
2016-11-11,-0.006325,0.022346,0.023611,-0.002305,-0.018233
2016-11-14,-0.011246,0.00276,0.009512,0.000786,0.005615
2016-11-15,0.015267,0.002698,0.010067,0.007803,0.028203
2016-11-16,-0.013785,-0.002717,-0.00145,-0.001878,-0.006962
2016-11-17,0.006353,-0.002752,-0.003878,0.005141,-0.00673
2016-11-18,-0.003485,0.00276,-0.000662,-0.002238,0.004094
2016-11-21,-0.001698,-0.008174,0.002001,0.007551,0.023759
2016-11-22,0.009011,0.013736,0.018036,0.001953,-0.000549
2016-11-23,0.004604,0.00542,0.011811,0.000544,0.004122
2016-11-25,0.004182,0.008086,0.005195,0.003715,-0.004926
2016-11-28,0.014963,-0.002674,-0.004006,-0.004695,-0.013889
2016-11-29,-0.014742,-0.017962,-0.010235,0.00195,-0.012272
2016-11-30,0.002107,-0.000546,-0.006348,-0.002399,0.050826
2016-12-01,-0.008324,-0.016662,-0.025884,-0.003675,0.002418
2016-12-02,-0.003764,-0.002778,0.003381,0.000501,0.002949
2016-12-05,0.010076,0.026017,0.019542,0.006009,0.00882
2016-12-06,0.0,0.007222,0.003966,0.003167,-0.001855
2016-12-07,0.018703,0.026954,0.021725,0.013081,0.007963
2016-12-08,-0.00612,-0.002362,0.004497,0.002449,0.005398
2016-12-09,-0.004926,0.00763,0.002418,0.00604,0.003143
2016-12-12,-0.008663,-0.013055,-0.010718,-0.001148,0.0047
2016-12-13,0.014981,-0.007937,0.008409,0.006674,0.011305
2016-12-14,-0.02706,-0.016,-0.010263,-0.008254,-0.020044
2016-12-15,-0.003793,0.00542,0.011666,0.004117,0.002229
2016-12-16,-0.001269,0.009253,-0.001281,-0.001945,0.00618
2016-12-19,0.016518,0.016995,0.011174,0.002177,-0.004575
2016-12-20,-0.0075,0.000684,0.001002,0.003858,-0.002232
2016-12-21,-0.002519,-0.007127,-0.004753,-0.002783,0.001579
2016-12-22,0.010735,-0.012051,-0.007648,-0.001727,0.004073
2016-12-23,-0.01145,0.0,0.006423,0.001464,-0.000916
2016-12-27,0.010296,0.017426,0.014997,0.002481,0.002227
2016-12-28,-0.002548,-0.014493,-0.018862,-0.008265,-0.010847
2016-12-29,0.010217,-0.008021,-0.001794,-0.000223,-0.001982
2016-12-30,-0.003793,-0.008086,-0.0104,-0.003655,-0.002912
2017-01-03,0.011421,0.008152,0.013111,0.00765,0.011285
2017-01-04,0.017566,0.026954,0.018947,0.005949,-0.002101
2017-01-05,0.006165,-0.012283,-0.007101,-0.000794,-0.0025
2017-01-06,-0.004902,-0.00085,0.003797,0.003578,0.000923
2017-01-09,0.00431,-0.00266,-0.01012,-0.003301,-0.014495
2017-01-10,0.000613,0.008,0.005765,0.0,-0.009092
2017-01-11,0.011029,0.002646,0.004104,0.002826,0.010795
2017-01-12,0.00303,-0.010554,-0.008496,-0.00251,-0.004138
2017-01-13,-0.001813,0.010667,0.013104,0.002296,-0.002949
2017-01-17,0.010896,0.0,-0.012275,-0.003523,0.006184
2017-01-18,-0.005988,-0.001636,0.005047,0.00221,-0.002271
2017-01-19,-0.004819,-0.00629,-0.003643,-0.003705,-0.005491
2017-01-20,0.003632,0.005319,0.008037,0.003674,0.003771
2017-01-23,0.0,-0.005291,-0.004975,-0.002602,-0.010598
2017-01-24,0.004825,0.010638,0.011696,0.006412,0.010983
2017-01-25,0.007203,0.01579,0.010335,0.008656,0.005231
2017-01-26,-0.008343,-0.007772,-0.003715,-0.001045,0.000801
2017-01-27,0.0,-0.005222,-0.007458,-0.00157,-0.010399
2017-01-30,-0.010817,-0.020971,-0.010708,-0.006202,-0.018321
2017-01-31,0.00243,0.008016,0.002785,-8.8e-05,0.000412
2017-02-01,0.013333,0.002128,0.004229,0.000396,-0.007407
2017-02-02,-0.001196,-0.007431,-0.006914,0.000659,0.005666
2017-02-03,0.009581,0.014706,0.013418,0.006893,0.008657
2017-02-06,-0.011862,0.001317,-0.002623,-0.001788,-0.008447
2017-02-07,-0.003601,-0.010526,0.0,4.4e-05,-0.014152
2017-02-08,0.007229,-0.00133,0.004258,0.00131,0.002369
2017-02-09,0.004785,0.001305,0.002644,0.005933,0.011263
2017-02-10,0.013095,0.018644,0.008706,0.003946,0.007562
2017-02-13,0.009401,0.007833,0.014593,0.005443,0.00191
2017-02-14,0.006985,0.006477,0.003214,0.003995,0.003269
2017-02-15,0.00578,0.014157,0.012175,0.00522,-0.003937
2017-02-16,0.002299,-0.006345,-0.006044,-0.000851,-0.01363
2017-02-17,0.001147,0.011494,0.007827,0.001576,-0.005527
2017-02-21,0.011455,0.027778,0.017324,0.005955,0.006808
2017-02-22,-0.007927,-0.019656,-0.012684,-0.000888,-0.015181
2017-02-23,-0.003425,0.0,-0.003212,0.000677,0.004204
2017-02-24,-0.009164,0.007519,0.008353,0.001269,-0.00935
2017-02-27,0.001156,0.0,0.004142,0.001563,0.008593
2017-02-28,-0.005774,-0.014925,-0.017678,-0.002699,-0.003073
2017-03-01,0.010453,-0.002525,0.005399,0.013998,0.020034
2017-03-02,-0.008046,0.006835,-0.00537,-0.006297,-0.009477
2017-03-03,0.004635,-0.009303,-0.00763,0.00063,-0.001803
2017-03-06,-0.008074,-0.007614,-0.006498,-0.002978,0.002223
2017-03-07,0.002326,-0.002558,-0.002756,-0.002987,-0.00887
2017-03-08,-0.00348,0.0,-0.002733,-0.001857,-0.02601
2017-03-09,-0.008149,-0.005128,-0.003989,0.001268,0.006604
2017-03-10,0.002347,0.0,0.0043,0.003504,-0.001426
2017-03-13,0.008197,0.004149,0.00789,0.000505,0.000143
2017-03-14,-0.005807,-0.001566,-0.004788,-0.003827,-0.011282
2017-03-15,0.014019,0.010283,0.016457,0.008653,0.022245
2017-03-16,0.006912,0.012748,0.006599,-0.001967,-0.007065
2017-03-17,-0.003432,-0.001686,-0.000596,-0.001748,-0.000725
2017-03-20,-0.003444,-0.002525,-0.004174,-0.001097,-0.000774
2017-03-21,-0.019585,-0.03038,-0.028353,-0.01284,-0.007685
2017-03-22,-0.003525,0.007833,0.005146,0.002353,-0.001445
2017-03-23,0.0,0.002591,0.00054,-0.001067,-0.004051
2017-03-24,0.002359,0.0,0.004816,-0.000726,-0.003923
2017-03-27,-0.002353,0.006693,0.002534,-0.001026,-0.004667
2017-03-28,0.008255,0.01132,0.010883,0.007277,0.014215
2017-03-29,0.003509,0.007335,0.002187,0.000935,0.013726
2017-03-30,-0.009324,0.002797,0.006276,0.003184,-0.000285
2017-03-31,0.007059,0.005025,0.001231,-0.002328,-0.003422
2017-04-03,-0.001168,-0.0075,-0.003878,-0.001739,-0.001717
2017-04-04,0.004678,-0.006776,-0.013136,0.000637,0.007309
2017-04-05,-0.010477,0.009358,-0.011277,-0.002973,-0.00313
2017-04-06,0.0,0.01005,0.006759,0.002811,0.007992
2017-04-07,0.0,-0.004975,0.005793,-0.001019,-0.003823
2017-04-10,0.007059,0.0275,0.010003,0.000595,0.007533
2017-04-11,-0.001168,0.012165,-0.0009,-0.00119,0.000141
2017-04-12,-0.002339,-0.024736,-0.016371,-0.004382,-0.004231
2017-04-13,-0.008206,-0.011609,-0.005259,-0.006495,-0.018272
2017-04-17,0.014184,0.009975,0.006644,0.00886,0.002164
2017-04-18,-0.009324,0.0,0.002769,-0.002984,-0.009358
2017-04-19,-0.005882,0.001926,0.002646,-0.001839,-0.014678
2017-04-20,0.002367,0.000542,0.007674,0.008139,0.004867
2017-04-21,-0.004723,-0.002463,-0.00596,-0.003187,-0.00499
2017-04-24,0.011862,0.022222,0.020532,0.010998,0.005901
2017-04-25,0.003517,0.009662,0.006433,0.005819,0.008506
2017-04-26,-0.004673,0.007177,-0.002937,-0.000629,-0.003344
2017-04-27,-0.004695,0.004751,0.006174,0.000839,-0.010943
2017-04-28,0.0,-0.016549,-0.011932,-0.002179,0.000738
2017-05-01,0.008255,0.004808,0.003569,0.00252,-0.002801
2017-05-02,0.011696,-0.007177,-0.002075,0.000377,-0.005026
2017-05-03,-0.003468,-0.00241,-0.004752,-0.001215,0.002823
2017-05-04,-0.00406,-0.024155,-0.005371,0.001174,-0.01837
2017-05-05,0.018055,0.032178,0.023252,0.003937,0.015847
2017-05-08,-0.017162,0.002398,0.003882,-0.000167,0.007131
2017-05-09,0.012061,0.0,0.011759,-0.000918,-0.008261
2017-05-10,0.000736,0.0,0.006062,0.001796,0.013238
2017-05-11,-0.009195,-0.007177,-0.00373,-0.002043,-0.002055
2017-05-12,0.0058,-0.007494,-0.009793,-0.001671,-0.003383
2017-05-15,0.011534,0.005123,0.009884,0.005524,0.007823
2017-05-16,-0.004561,-0.002415,-0.002298,-0.000916,-0.004979
2017-05-17,-0.011455,-0.038741,-0.0306,-0.017744,-0.009862
2017-05-18,-0.019699,0.012594,0.008934,0.004028,-0.000297
2017-05-19,0.015366,0.00995,0.004132,0.006504,0.012342
2017-05-22,-0.001164,0.009852,0.013521,0.005077,-0.002203
2017-05-23,0.009324,0.0,-0.003596,0.002213,0.002355
2017-05-24,0.00231,0.009756,0.011759,0.002333,-0.005287
2017-05-25,0.006912,0.004831,0.001979,0.004779,-0.01816
2017-05-26,-0.001144,-0.002404,-0.000649,-0.000207,0.001654
2017-05-30,-0.001145,-0.00241,0.004993,-0.000869,-0.013361
2017-05-31,-0.00344,0.0,-0.002287,-0.000248,-0.00426
2017-06-01,0.002302,0.009662,0.012034,0.007952,0.006265
2017-06-02,0.0,0.004785,0.00372,0.003328,-0.011541
2017-06-05,0.0,-0.009524,-0.000322,-0.000737,0.001844
2017-06-06,-0.001148,0.007212,0.007336,-0.003197,0.011808
2017-06-07,-0.006896,-0.00716,0.003333,0.00185,-0.014095
2017-06-08,0.002315,0.026442,0.024038,0.000492,-0.002921
2017-06-09,-0.009238,-0.004684,-0.017994,-0.001518,0.024052
2017-06-12,-0.000187,-0.007059,-0.006108,-0.000205,0.007076
2017-06-13,0.000187,0.014242,0.009497,0.00489,0.007475
2017-06-14,0.0,-0.007033,-0.008301,-0.001268,-0.018104
2017-06-15,-0.009324,-0.014118,-0.009487,-0.001924,-0.007556
2017-06-16,0.005882,0.004666,-0.001127,0.000218,0.016433
2017-06-19,0.003509,0.007177,0.009199,0.008325,-0.006335
2017-06-20,-0.01482,-0.009501,-0.009674,-0.006744,-0.01275
2017-06-21,0.00361,0.007194,0.001693,-0.000247,-0.016144
2017-06-22,0.013525,0.014286,0.01778,-0.000453,-0.000625
2017-06-23,0.004401,0.018779,0.012195,0.001194,0.006724
2017-06-26,0.008245,-0.002304,0.000548,0.000658,-0.002175
2017-06-27,-0.003505,-0.002309,-0.013684,-0.008056,-0.001557
2017-06-28,0.012896,0.011574,0.012764,0.00895,0.005457
2017-06-29,-0.017361,-0.004577,-0.008225,-0.008789,0.002171
2017-06-30,0.008245,-0.002299,-0.000547,0.001865,0.004487
2017-07-03,0.004673,-0.002304,-0.004975,0.001696,0.019255
2017-07-05,-0.009302,-0.013857,-0.008333,0.002312,-0.020251
2017-07-06,0.003521,-0.016394,-0.011406,-0.009144,-0.011106
2017-07-07,0.002339,0.014286,0.01109,0.006485,-0.00156
2017-07-10,0.001167,-0.002347,0.005554,0.001074,0.003281
2017-07-11,-0.003496,0.004706,0.004392,-0.000743,0.00545
2017-07-12,0.015205,0.018735,0.021731,0.007515,0.002788
2017-07-13,-0.002304,0.0,-0.00063,0.00168,0.004015
2017-07-14,0.016166,0.011494,0.013044,0.004664,0.005999
2017-07-17,-0.001136,0.002273,-0.003219,-0.000122,-0.001223
2017-07-18,0.009101,0.013605,0.012325,0.000529,-0.004746
2017-07-19,0.013529,0.01566,0.016535,0.005414,0.014613
2017-07-20,0.001112,0.002203,0.002615,0.000445,-0.003032
2017-07-21,-0.001111,0.0,-0.005217,-0.00089,-0.009884
2017-07-24,-0.001112,-0.002198,0.004719,-0.000243,-0.001843
2017-07-25,0.001114,0.004405,-0.002088,0.002431,0.012617
2017-07-26,0.013348,-0.002873,0.001569,4e-05,0.001064
2017-07-27,-0.023425,-0.010315,-0.009922,-0.00093,0.01017
2017-07-28,0.012747,0.008889,0.005802,-0.001173,-0.001202
2017-07-31,0.00222,0.0,-0.005768,-0.000567,0.002257
2017-08-01,0.001107,0.0,0.002637,0.002229,-0.00015
2017-08-02,-0.003319,-0.022026,-0.014203,0.000485,-0.003753
2017-08-03,0.00444,0.004505,0.001067,-0.00194,-0.014015
2017-08-04,0.005525,-0.007915,0.001066,0.001822,0.00321
2017-08-07,0.009341,0.012498,0.01065,0.001859,-0.007617
2017-08-08,-0.003811,-0.014688,-0.006322,-0.002461,-0.002303
2017-08-09,-0.008229,0.001314,-0.005832,-4e-05,0.000923
2017-08-10,-0.013742,-0.022624,-0.026667,-0.014115,-0.010607
2017-08-11,0.001117,0.002292,0.004932,0.001477,-0.006526
2017-08-14,0.008929,0.011571,0.017994,0.009913,-0.002972
2017-08-15,0.001659,-0.002283,-0.002678,-0.000122,-0.003765
2017-08-16,0.007167,-0.006865,-0.002685,0.001744,-0.009605
2017-08-17,-0.023016,-0.013825,-0.023156,-0.015591,-0.01415
2017-08-18,0.013468,-0.002337,-0.001102,-0.001563,0.004999
2017-08-21,-0.011074,-0.009368,-0.012715,0.000783,-0.005135
2017-08-22,0.00224,0.005532,0.01232,0.010457,0.006613
2017-08-23,0.007821,0.001552,0.003446,-0.003585,0.004326
2017-08-24,1.1e-05,0.00939,0.008122,-0.002331,0.000638
2017-08-25,0.002761,0.004651,-0.008188,0.002336,0.004464
2017-08-28,0.002764,0.0,0.001651,4.1e-05,-0.004444
2017-08-29,1.1e-05,-0.002315,0.003516,0.001145,-0.001276
2017-08-30,0.004399,0.013921,0.018019,0.004738,0.000479
2017-08-31,0.002195,0.006865,0.008444,0.006016,0.004787
2017-09-01,0.003286,0.004545,0.004795,0.001414,0.009687
2017-09-05,-0.010917,-0.002263,-0.005839,-0.007182,0.005505
2017-09-06,0.00883,0.0,-0.000534,0.003414,0.016268
2017-09-07,-0.001094,0.006803,0.001603,-0.000122,0.001847
2017-09-08,-0.003286,-0.004505,-0.006933,-0.001175,-0.010601
2017-09-11,0.006945,0.0181,0.017315,0.010666,0.009472
2017-09-12,0.004016,0.003956,0.003041,0.003371,0.006153
2017-09-13,-0.007609,0.013768,0.001147,0.00048,0.012536
2017-09-14,0.015334,0.004367,0.004111,-0.00032,0.004832
2017-09-15,-0.003236,0.01087,0.005236,0.001338,0.002335
2017-09-18,-0.007576,0.020714,0.009375,0.002127,0.004253
2017-09-19,0.005453,-0.002114,-0.004128,0.001001,0.004083
2017-09-20,-0.004338,-0.004237,-0.007254,0.00036,0.006778
2017-09-21,-0.003268,-0.014894,-0.006493,-0.002679,0.000299
2017-09-22,0.002186,0.006479,0.003686,0.000201,0.005085
2017-09-25,-0.02181,-0.015236,-0.016291,-0.002045,0.014435
2017-09-26,-0.001115,0.002397,5.3e-05,0.000603,-0.00044
2017-09-27,0.005022,0.021739,0.018584,0.003894,0.004256
2017-09-28,-0.003487,0.0,0.001882,0.0012,0.000877
2017-09-29,0.000713,0.0,0.003501,0.003515,-0.000146
2017-10-02,0.005568,0.00134,0.00613,0.004339,-0.000292
2017-10-03,0.009413,0.01141,0.005685,0.00214,-0.001022
2017-10-04,-0.001646,0.0,0.006167,0.001186,-0.000731
2017-10-05,0.0,0.0,-0.000511,0.005925,0.004536
2017-10-06,8.8e-05,0.008403,0.002044,-0.001139,-0.008449
2017-10-09,-0.004736,-0.008333,-0.005099,-0.001651,0.002057
2017-10-10,0.01019,0.009664,0.006151,0.002638,0.00088
2017-10-11,0.001749,-0.007491,-0.004585,0.001571,0.002344
2017-10-12,0.003709,0.005241,0.006653,-0.00149,-0.003653
2017-10-13,0.004348,0.007299,0.002288,0.001217,-0.000587
2017-10-16,-0.00961,-0.008282,0.000761,0.001334,0.002201
2017-10-17,0.010796,0.002088,0.001014,0.000705,0.000586
2017-10-18,-0.000908,0.002083,0.009114,0.000979,-0.007025
2017-10-19,-0.00883,-0.002079,-0.003512,0.000274,-0.003095
2017-10-20,-0.001812,0.010417,0.004028,0.00516,0.001922
2017-10-23,0.001815,-0.003299,-0.002006,-0.003889,-0.005165
