PERMNO,date,TICKER,COMNAM,CUSIP,PRC,VOL,RET
91827,2022-09-29,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.14000,675805,-0.052562
91827,2022-09-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.97000,132370,-0.002975
91827,2022-10-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.79000,310589,0.014394
91827,2022-10-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,60.75000,171005,0.051220
91827,2022-10-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.97000,154790,-0.029300
91827,2022-10-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.09000,154292,-0.014923
91827,2022-10-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.45000,253959,-0.045447
91827,2022-10-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.61000,169596,-0.015149
91827,2022-10-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.08000,265907,-0.009705
91827,2022-10-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.58000,215683,-0.027737
91827,2022-10-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.19000,375588,0.011601
91827,2022-10-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.16000,282279,-0.056966
91827,2022-10-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.09000,155747,0.038477
91827,2022-10-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.36000,128762,0.024381
91827,2022-10-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.43000,157673,-0.017429
91827,2022-10-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.44000,536430,-0.018882
91827,2022-10-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.29000,370353,0.035964
91827,2022-10-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.89000,425863,-0.007506
91827,2022-10-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.57000,202805,0.050671
91827,2022-10-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.46000,184717,0.016016
91827,2022-10-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.20000,136760,-0.004605
91827,2022-10-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.50000,198782,0.005338
91827,2022-10-31,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.37000,171705,-0.002301
91827,2022-11-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.01000,235312,-0.006386
91827,2022-11-02,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.81000,228499,-0.039279
91827,2022-11-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.69000,534274,0.016354
91827,2022-11-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.04000,245464,0.006400
91827,2022-11-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.54000,278474,-0.009084
91827,2022-11-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.07000,256365,0.028053
91827,2022-11-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.20000,153047,-0.033351
91827,2022-11-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,59.43000,274083,0.096494
91827,2022-11-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,60.26000,141827,0.013966
91827,2022-11-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,59.36000,139532,-0.014935
91827,2022-11-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,60.09000,155906,0.012298
91827,2022-11-16,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.46000,137716,-0.027126
91827,2022-11-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.12000,245253,-0.005816
91827,2022-11-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.82000,115946,-0.005162
91827,2022-11-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.69000,218283,-0.019543
91827,2022-11-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.64000,113807,0.016758
91827,2022-11-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.55000,167145,0.015788
91827,2022-11-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.11000,71708,-0.007515
91827,2022-11-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.33000,125431,-0.030632
91827,2022-11-29,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.90000,259644,-0.007634
91827,2022-11-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.87000,162279,0.053131
91827,2022-12-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.86000,179970,-0.017156
91827,2022-12-02,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.80000,107054,0.016246
91827,2022-12-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.32000,156081,-0.025170
91827,2022-12-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.72000,160050,-0.045359
91827,2022-12-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.85000,124992,0.002376
91827,2022-12-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.25000,98379,0.007293
91827,2022-12-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.75000,104944,-0.009050
91827,2022-12-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.84000,198449,0.001644
91827,2022-12-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.56000,183280,0.013129
91827,2022-12-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.16000,185444,-0.007199
91827,2022-12-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.36000,134024,-0.032632
91827,2022-12-16,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.07000,221143,-0.024175
91827,2022-12-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.86000,167493,-0.023238
91827,2022-12-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.40000,191474,-0.009044
91827,2022-12-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.06000,512456,0.013095
91827,2022-12-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.01000,364344,-0.040149
91827,2022-12-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.44000,166197,-0.009886
91827,2022-12-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,46.30000,296614,-0.044178
91827,2022-12-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.71000,319960,-0.012743
91827,2022-12-29,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.04000,390450,0.029097
91827,2022-12-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.19000,372854,0.003189
91827,2023-01-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.84000,236859,-0.028608
91827,2023-01-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,46.92000,260176,0.023560
91827,2023-01-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.55000,243047,-0.029199
91827,2023-01-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,46.61000,144293,0.023271
91827,2023-01-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.72000,178359,0.023815
91827,2023-01-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.66000,106227,0.019698
91827,2023-01-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.57000,260693,0.039252
91827,2023-01-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.68000,221229,0.021950
91827,2023-01-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.73000,184523,0.000967
91827,2023-01-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.54000,182317,0.015658
91827,2023-01-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.33000,127735,-0.003997
91827,2023-01-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.74000,123497,-0.049494
91827,2023-01-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.13000,72249,0.027945
91827,2023-01-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.83000,229695,0.052807
91827,2023-01-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.33000,118528,-0.009289
91827,2023-01-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.13000,118840,-0.003750
91827,2023-01-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.61000,117371,0.009034
91827,2023-01-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.89000,573318,0.042529
91827,2023-01-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.97000,199948,-0.034353
91827,2023-01-31,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.97000,289297,0.037058
91827,2023-02-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.46000,287265,0.026621
91827,2023-02-02,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.44000,200076,0.017055
91827,2023-02-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.30000,252956,-0.019507
91827,2023-02-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.94000,148518,-0.006283
91827,2023-02-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,57.29000,105770,0.006147
91827,2023-02-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.53000,231100,-0.013266
91827,2023-02-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.55000,156543,-0.017336
91827,2023-02-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.91000,92846,-0.011521
91827,2023-02-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.45000,259598,0.009834
91827,2023-02-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.31000,85637,0.015509
91827,2023-02-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,58.35000,144704,0.036228
91827,2023-02-16,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.59000,99278,-0.030163
91827,2023-02-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.61000,94218,-0.017318
91827,2023-02-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.09000,117766,-0.045316
91827,2023-02-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.34000,114603,0.004709
91827,2023-02-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.29000,149641,-0.000937
91827,2023-02-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.95000,106243,-0.025145
91827,2023-02-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.48000,76227,0.029451
91827,2023-02-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.76000,85191,0.005236
91827,2023-03-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.56000,62155,-0.003720
91827,2023-03-02,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.70000,132727,-0.016057
91827,2023-03-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.50000,125394,0.034156
91827,2023-03-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.36000,67407,-0.002569
91827,2023-03-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.23000,67376,-0.020787
91827,2023-03-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.54000,85436,0.005824
91827,2023-03-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.89000,158581,-0.030818
91827,2023-03-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.24000,91544,-0.031798
91827,2023-03-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.11000,109217,-0.002588
91827,2023-03-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.78000,83931,0.013371
91827,2023-03-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.19000,111209,-0.031312
91827,2023-03-16,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.45000,147233,0.005286
91827,2023-03-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.83000,130196,-0.032760
91827,2023-03-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.52000,66204,0.014426
91827,2023-03-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.66000,197429,0.044106
91827,2023-03-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.28000,89557,-0.027240
91827,2023-03-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.80000,326815,0.010552
91827,2023-03-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.29000,88296,-0.009193
91827,2023-03-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.21000,110955,-0.001623
91827,2023-03-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.79000,117555,-0.008535
91827,2023-03-29,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.46000,132995,0.034228
91827,2023-03-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.90000,77952,0.008720
91827,2023-03-31,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.23000,83859,0.026130
91827,2023-04-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.99000,154482,-0.023741
91827,2023-04-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.91000,104891,-0.021181
91827,2023-04-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.35000,160163,-0.031256
91827,2023-04-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.02000,145029,-0.006825
91827,2023-04-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.97000,166268,0.019783
91827,2023-04-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.47000,105729,0.010210
91827,2023-04-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.72000,90949,-0.015161
91827,2023-04-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.75000,108442,0.021141
91827,2023-04-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.16000,73625,-0.011859
91827,2023-04-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.28000,93072,0.022783
91827,2023-04-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.97000,101443,-0.006165
91827,2023-04-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.21000,155359,-0.015209
91827,2023-04-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.27000,115681,-0.019102
91827,2023-04-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.74000,110526,-0.010980
91827,2023-04-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.00000,118065,0.005446
91827,2023-04-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,46.53000,130488,-0.030625
91827,2023-04-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,44.46000,294950,-0.044487
91827,2023-04-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.07000,97563,0.013720
91827,2023-04-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,44.96000,116271,-0.002441
91827,2023-05-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,44.55000,168669,-0.009119
91827,2023-05-02,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,43.75000,114567,-0.017957
91827,2023-05-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,43.87000,105121,0.002743
91827,2023-05-04,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,43.56000,121863,-0.007066
91827,2023-05-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.26000,99380,0.039027
91827,2023-05-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.72000,159769,0.010164
91827,2023-05-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.44000,138520,-0.006124
91827,2023-05-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.78000,94700,0.007482
91827,2023-05-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,45.83000,96907,0.001092
91827,2023-05-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,46.72000,270004,0.019420
91827,2023-05-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.33000,69522,0.013057
91827,2023-05-16,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,46.45000,64785,-0.018593
91827,2023-05-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.47000,95023,0.021959
91827,2023-05-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.47000,123756,0.000000
91827,2023-05-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,46.95000,53169,-0.010954
91827,2023-05-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.15000,158880,0.025559
91827,2023-05-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.88000,108729,-0.005607
91827,2023-05-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.10000,205689,-0.016291
91827,2023-05-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,47.22000,131849,0.002548
91827,2023-05-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.22000,178278,0.021177
91827,2023-05-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.65000,119183,0.008917
91827,2023-05-31,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.00000,154923,-0.013361
91827,2023-06-01,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.74000,95122,0.015417
91827,2023-06-02,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.34000,69788,0.012310
91827,2023-06-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.08000,183805,-0.005270
91827,2023-06-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.96000,331225,0.017930
91827,2023-06-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.31000,87526,0.007006
91827,2023-06-08,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.44000,63761,0.002584
91827,2023-06-09,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.01000,94195,-0.008525
91827,2023-06-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.98000,222260,0.019396
91827,2023-06-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.25000,163387,0.024912
91827,2023-06-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.52000,92883,-0.013971
91827,2023-06-15,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.77000,58290,0.004852
91827,2023-06-16,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.22000,140038,-0.010624
91827,2023-06-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.84000,115465,-0.007419
91827,2023-06-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.90000,86605,-0.018489
91827,2023-06-22,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.42000,104007,-0.009619
91827,2023-06-23,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.27000,111976,-0.023270
91827,2023-06-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,48.29000,92686,0.000414
91827,2023-06-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.37000,81876,0.025666
91827,2023-06-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,49.49000,165672,0.002431
91827,2023-06-29,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,50.10000,309578,0.012326
91827,2023-06-30,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.16000,135918,0.021158
91827,2023-07-03,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.42000,77105,0.024629
91827,2023-07-05,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.25000,157219,-0.003243
91827,2023-07-06,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,51.09000,83958,-0.022201
91827,2023-07-07,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.61000,125052,0.029751
91827,2023-07-10,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.83000,123290,0.023190
91827,2023-07-11,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.95000,134043,0.002229
91827,2023-07-12,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.93000,191518,0.018165
91827,2023-07-13,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,55.73000,596132,0.014564
91827,2023-07-14,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.50000,261889,-0.022071
91827,2023-07-17,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.25000,105370,0.032110
91827,2023-07-18,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.34000,154541,0.001600
91827,2023-07-19,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,56.18000,270593,-0.002840
91827,2023-07-20,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.38000,106599,-0.032040
91827,2023-07-21,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.99000,66739,-0.007172
91827,2023-07-24,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.96000,158552,-0.000556
91827,2023-07-25,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.86000,378076,-0.001853
91827,2023-07-26,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.95000,116693,0.001671
91827,2023-07-27,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,52.94000,125342,-0.018721
91827,2023-07-28,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,53.76000,200010,0.015489
91827,2023-07-31,QCLN,FIRST TRUST EXCHANGE TRADED FUND,33733E50,54.57000,111386,0.015067
